loss,mse,val_loss,val_mse,scaled_val_mse,val_rmse,val_mae,val_r2,val_mape,val_max_ape,val_direction_accuracy,learning_rate
0.0005059354589320719,0.0005059354589320719,8.723476639715955e-05,10885.997997681518,10885.997997681518,104.33598611064889,83.89142930225401,0.9720740255368776,0.5046077693000776,1.7655985412644897,0.819078947368421,0.0010000000474974513
8.390013681491837e-05,8.390013681491837e-05,8.692320989212021e-05,10847.15123645977,10847.15123645977,104.14965787970583,87.05265240856555,0.9721736795752198,0.524552447128294,1.6819354917554379,0.8421052631578947,0.0010000000474974513
5.514365329872817e-05,5.514365329872817e-05,4.6144639782141894e-05,5758.365576079694,5758.365576079694,75.88389536706516,59.68445697602452,0.9852279993013803,0.36034741820744437,1.435569294740547,0.8388157894736842,0.0010000000474974513
4.4556520151672885e-05,4.4556520151672885e-05,6.801180279580876e-05,8487.161769918697,8487.161769918697,92.12579318474657,78.05697233340162,0.9782277873924268,0.47074229383801236,1.4641506081046907,0.8519736842105263,0.0010000000474974513
3.571592242224142e-05,3.571592242224142e-05,5.68095529160928e-05,7089.2352593302485,7089.2352593302485,84.19759651753873,71.08430456217208,0.9818139041677862,0.4297462721204583,1.3429162830592762,0.8552631578947368,0.0010000000474974513
3.1408064387505874e-05,3.1408064387505874e-05,4.732327943202108e-05,5905.475737194642,5905.475737194642,76.84709322540861,65.6523680826639,0.9848506159320799,0.39680760808656,1.1336152655637703,0.8585526315789473,0.0010000000474974513
2.366981607337948e-05,2.366981607337948e-05,2.5659650418674573e-05,3202.0690367533193,3202.0690367533193,56.58682741374815,45.204578000655694,0.9917856958848814,0.27306639187880816,0.9816555358942427,0.8618421052631579,0.00020000000949949026
2.239354762423318e-05,2.239354762423318e-05,3.58938159479294e-05,4479.199773236407,4479.199773236407,66.92682401874757,55.938557895368774,0.9885094578825695,0.33788786548162525,1.0606376426858053,0.8552631578947368,0.00020000000949949026
2.2330186766339466e-05,2.2330186766339466e-05,2.254528590128757e-05,2813.4128936799575,2813.4128936799575,53.04161473484718,41.96531378495901,0.9927827199086515,0.25369085478009823,0.9320502270963765,0.8552631578947368,0.00020000000949949026
2.1815640138811432e-05,2.1815640138811432e-05,3.404892049729824e-05,4248.967941571445,4248.967941571445,65.18410804461043,54.50410284704911,0.9891000742186228,0.32937548427477537,1.0410398781603527,0.8618421052631579,0.00020000000949949026
2.145389407814946e-05,2.145389407814946e-05,1.7616874174564146e-05,2198.412518157931,2198.412518157931,46.8872319310698,36.50327037327867,0.9943603873659942,0.2208311629847112,0.9631418304170646,0.8618421052631579,0.00020000000949949026
2.0010224034194835e-05,2.0010224034194835e-05,1.7489886886323802e-05,2182.56262782339,2182.56262782339,46.7179047884576,36.35665472266391,0.9944010472699203,0.21994021358193866,0.9532905998416101,0.8618421052631579,9.999999747378752e-05
2.0094576029805467e-05,2.0094576029805467e-05,1.7083188140532002e-05,2131.802810465151,2131.802810465151,46.17145016636527,35.797720295532784,0.9945312620066491,0.2166287312230364,0.9663699845717781,0.8585526315789473,9.999999747378752e-05
1.969021286640782e-05,1.969021286640782e-05,1.4906074284226634e-05,1860.125758765137,1860.125758765137,43.12917526182407,32.75600475098357,0.9952281982369889,0.19892274635052637,1.0706000541427891,0.8585526315789473,9.999999747378752e-05
1.9498409528750926e-05,1.9498409528750926e-05,2.1772817490273155e-05,2717.020320169142,2717.020320169142,52.12504503757423,41.93585041069669,0.9930299968736915,0.2535101956123471,0.9213484393725525,0.8585526315789473,9.999999747378752e-05
1.879478440969251e-05,1.879478440969251e-05,1.905905082821846e-05,2378.3825301857773,2378.3825301857773,48.7686634037245,38.752903430942624,0.9938987082474524,0.23435816428937994,0.8888207325486153,0.8618421052631579,9.999999747378752e-05
1.889821760414634e-05,1.889821760414634e-05,1.7205964468303137e-05,2147.1251472189465,2147.1251472189465,46.33708177279776,36.45808657610653,0.9944919554419233,0.22057703853224397,0.9130041889514205,0.8585526315789473,9.999999747378752e-05
1.864008117991034e-05,1.864008117991034e-05,1.497333596489625e-05,1868.5159485643042,1868.5159485643042,43.226333970906026,33.48748848512297,0.9952066747876808,0.2028003880512237,0.950312597853867,0.8585526315789473,9.999999747378752e-05
1.8461498257238418e-05,1.8461498257238418e-05,1.4444963198911864e-05,1802.5787114680584,1802.5787114680584,42.4567864006222,32.834424962336094,0.9953758243318669,0.19897793035887892,0.9672157371362973,0.8618421052631579,9.999999747378752e-05
1.7981024939217605e-05,1.7981024939217605e-05,1.436594538972713e-05,1792.7275619854995,1792.7275619854995,42.34061362315737,32.59120262225412,0.9954010955976654,0.19742003035330222,0.9554466732807363,0.8585526315789473,9.999999747378752e-05
1.8072805687552318e-05,1.8072805687552318e-05,1.7345937521895394e-05,2164.5938255404863,2164.5938255404863,46.525195599164185,36.89655225217209,0.9944471428427646,0.22324570221669945,0.8827715127718518,0.8585526315789473,9.999999747378752e-05
1.7592090443940833e-05,1.7592090443940833e-05,1.8727390852291137e-05,2336.9950749849045,2336.9950749849045,48.34247692231858,38.72400230422128,0.9940048799569529,0.23433874684182726,0.8830563288076644,0.8585526315789473,9.999999747378752e-05
1.7420687072444707e-05,1.7420687072444707e-05,1.3611436770588625e-05,1698.5675255493522,1698.5675255493522,41.213681290917854,31.447107466885285,0.9956426454099585,0.19068469144855432,0.969907850933217,0.8585526315789473,9.999999747378752e-05
1.7094029317377135e-05,1.7094029317377135e-05,1.703099587757606e-05,2125.286645308953,2125.286645308953,46.100831286528376,36.61655929688522,0.9945479779992287,0.22159431062010482,0.8723166956474402,0.8552631578947368,9.999999747378752e-05
1.7444001059629954e-05,1.7444001059629954e-05,1.724172216199804e-05,2151.5783671029035,2151.5783671029035,46.38510932511536,37.06485335483604,0.9944805315463112,0.22426235875406628,0.8592929451004846,0.8552631578947368,9.999999747378752e-05
1.7180806025862694e-05,1.7180806025862694e-05,1.3154528460290749e-05,1641.5514941860154,1641.5514941860154,40.51606464337344,30.916116174344314,0.9957889092836226,0.18743586166553214,0.9484305005976132,0.8519736842105263,9.999999747378752e-05
1.653014805924613e-05,1.653014805924613e-05,1.46824959301739e-05,1832.2225520419568,1832.2225520419568,42.80446883261089,33.513712856844236,0.9952997786505217,0.20289202521009703,0.8911575663693365,0.8552631578947368,9.999999747378752e-05
1.6279282135656103e-05,1.6279282135656103e-05,1.4017504327057395e-05,1749.2339993073665,1749.2339993073665,41.82384486518865,32.50086513959012,0.9955126701286289,0.19693127817956613,0.912765948792401,0.8519736842105263,9.999999747378752e-05
1.6386307834181935e-05,1.6386307834181935e-05,1.2405417692207266e-05,1548.0709270172363,1548.0709270172363,39.34553249121476,29.884798295491848,0.996028716045677,0.18137830107243083,0.971670828109961,0.8519736842105263,9.999999747378752e-05
1.6407069779234007e-05,1.6407069779234007e-05,1.605717625352554e-05,2003.7623242300401,2003.7623242300401,44.76340384990891,35.55851946479505,0.9948597257221127,0.2152359966873189,0.8602160227150473,0.8519736842105263,9.999999747378752e-05
1.600761061126832e-05,1.600761061126832e-05,1.4203875252860598e-05,1772.4946675970098,1772.4946675970098,42.10100554140019,32.88393186364752,0.9954529992717364,0.19917843240076627,0.8856423066880362,0.8519736842105263,9.999999747378752e-05
1.6105717804748565e-05,1.6105717804748565e-05,1.3629951354232617e-05,1700.8758131522695,1700.8758131522695,41.24167568312749,32.33151703483604,0.99563672393352,0.1958385384947207,0.8725867459737701,0.8519736842105263,9.999999747378752e-05
1.566511309647467e-05,1.566511309647467e-05,1.4877847206662409e-05,1856.5985998342956,1856.5985998342956,43.08826522191739,33.9020991279918,0.9952372464979065,0.20531129655708585,0.8596441572645561,0.8486842105263158,9.999999747378752e-05
1.5554971469100565e-05,1.5554971469100565e-05,1.3228879652160686e-05,1650.8237711212541,1650.8237711212541,40.63033067944752,31.68279969028685,0.9957651230061528,0.1918836992842549,0.8807702954360884,0.8519736842105263,9.999999747378752e-05
1.598587004991714e-05,1.598587004991714e-05,1.1927561899938155e-05,1488.4375634236794,1488.4375634236794,38.580274278751304,28.81753011344267,0.9961816941914766,0.17528270432490997,1.0133032958986106,0.8486842105263158,9.999999747378752e-05
1.5179837646428496e-05,1.5179837646428496e-05,2.174283508793451e-05,2713.276236563573,2713.276236563573,52.08911821641419,43.24119940795079,0.993039601613944,0.26163946810801575,0.9417869105731067,0.8486842105263158,9.999999747378752e-05
1.529310247860849e-05,1.529310247860849e-05,1.2401223102642689e-05,1547.5414805931484,1547.5414805931484,39.33880375142524,30.3052894516803,0.9960300742406097,0.18379940305984546,0.8902522537650627,0.8486842105263158,9.999999747378752e-05
1.5714962501078844e-05,1.5714962501078844e-05,1.663247894612141e-05,2075.555927777018,2075.555927777018,45.55826958716736,36.71254994504092,0.9946755527744697,0.22222418359393925,0.8676731481894521,0.8486842105263158,9.999999747378752e-05
1.589526618772652e-05,1.589526618772652e-05,2.533854240027722e-05,3161.994873941863,3161.994873941863,56.231618098200435,47.626372946844214,0.9918884985904801,0.28814699678951355,0.9711236081833033,0.8519736842105263,9.999999747378752e-05
1.5953304682625458e-05,1.5953304682625458e-05,3.557660966180265e-05,4439.588481360506,4439.588481360506,66.63023699012713,58.45749871446723,0.9886110731800933,0.35394867222638227,1.0501782880592017,0.8519736842105263,9.999999747378752e-05
1.6464584405184723e-05,1.6464584405184723e-05,1.1645333870546892e-05,1453.2224434472669,1453.2224434472669,38.12115480212092,29.304684302049132,0.9962720319392316,0.1778018251329409,0.863438323867423,0.8486842105263158,9.999999747378752e-05
1.4685726455354597e-05,1.4685726455354597e-05,1.1362109034962486e-05,1417.8775493352252,1417.8775493352252,37.654714835399105,28.67618084487701,0.9963627025980527,0.17395576552331712,0.9016520453741436,0.8519736842105263,9.999999747378752e-05
1.4757304597878829e-05,1.4757304597878829e-05,1.0824353012139909e-05,1350.7702989869479,1350.7702989869479,36.7528270883608,27.56686412819673,0.9965348535905401,0.16756302053409527,0.9497408214722203,0.8519736842105263,9.999999747378752e-05
1.4448427464230917e-05,1.4448427464230917e-05,1.2294433872739319e-05,1534.2136016869144,1534.2136016869144,39.169038814948145,29.469966720778764,0.9960642643999376,0.17969445167604703,1.0081692204717414,0.8519736842105263,9.999999747378752e-05
1.4198857570590917e-05,1.4198857570590917e-05,1.7076527001336217e-05,2130.9848072726963,2130.9848072726963,46.16259099392815,37.41841444094255,0.9945333604395414,0.2264155703944964,0.9033575523001005,0.8519736842105263,9.999999747378752e-05
1.4773232578590978e-05,1.4773232578590978e-05,1.0801516509673093e-05,1347.917239144918,1347.917239144918,36.71399241631068,27.39290665204922,0.996542172577399,0.16663814424487744,0.9589488036183221,0.8519736842105263,9.999999747378752e-05
1.4523383470077533e-05,1.4523383470077533e-05,1.4282715710578486e-05,1782.3280786421033,1782.3280786421033,42.217627581877494,33.47374359151639,0.9954277735105531,0.2027127213037992,0.8379018328368822,0.8519736842105263,9.999999747378752e-05
1.4384582755155861e-05,1.4384582755155861e-05,1.1451969839981757e-05,1429.085719207823,1429.085719207823,37.80325011434629,28.960528948155694,0.996333950152415,0.17565419781767438,0.8703115524551344,0.8519736842105263,9.999999747378752e-05
1.3947240404377226e-05,1.3947240404377226e-05,1.3497709915100131e-05,1684.3675083309004,1684.3675083309004,41.041046628112454,31.371873101885374,0.995679072875617,0.1914600871493765,1.016197913830697,0.8519736842105263,9.999999747378752e-05
1.5946401617839e-05,1.5946401617839e-05,1.2161886843387038e-05,1517.6810353253059,1517.6810353253059,38.9574259330016,30.45320696725405,0.9961066755804395,0.1846535639546024,0.8136318631180371,0.8519736842105263,9.999999747378752e-05
1.4261734577303287e-05,1.4261734577303287e-05,1.208546291309176e-05,1508.1380931399035,1508.1380931399035,38.83475367682797,29.46448388495911,0.9961311561985537,0.17973983303543423,0.9746488300977041,0.8519736842105263,9.999999747378752e-05
1.3739148926106282e-05,1.3739148926106282e-05,1.0919730812020134e-05,1362.666408835389,1362.666408835389,36.914311707458246,28.122613991270434,0.9965043363646588,0.17070117888204392,0.859960017545739,0.8519736842105263,9.999999747378752e-05
1.3806119568471331e-05,1.3806119568471331e-05,1.4384990208782256e-05,1795.1050519289288,1795.1050519289288,42.36868008244922,33.90611807487702,0.9953949965956759,0.20521333068794337,0.8602617719510866,0.8519736842105263,9.999999747378752e-05
1.3578404832514934e-05,1.3578404832514934e-05,1.0520224350329954e-05,1312.8146684957142,1312.8146684957142,36.232784443038796,27.505348367336012,0.996632221601085,0.16700753472627053,0.8571845196931623,0.8519736842105263,9.999999747378752e-05
1.4098751307756174e-05,1.4098751307756174e-05,1.1790151802415494e-05,1471.2917848341567,1471.2917848341567,38.35742150919632,30.00984822819665,0.9962256784522805,0.181909388746005,0.7974938201051767,0.8519736842105263,9.999999747378752e-05
1.3533857782022096e-05,1.3533857782022096e-05,1.102235273719998e-05,1375.4747896038052,1375.4747896038052,37.08739394462498,28.531346057827836,0.9964714788798119,0.17301907975872122,0.8349924488805003,0.8519736842105263,9.999999747378752e-05
1.3703503100259695e-05,1.3703503100259695e-05,1.0366497917857487e-05,1293.6324040173815,1293.6324040173815,35.96710169053633,26.842916891803306,0.9966814300822993,0.16333775145935753,0.8680244469285475,0.8519736842105263,9.999999747378752e-05
1.3477326319843996e-05,1.3477326319843996e-05,1.0448431567056105e-05,1303.858116141901,1303.858116141901,36.1089755620663,27.612617189098312,0.9966551979466955,0.1674880718936724,0.8350639209282062,0.8519736842105263,9.999999747378752e-05
1.596401125425473e-05,1.596401125425473e-05,1.7322945495834574e-05,2161.7333378243907,2161.7333378243907,46.49444416082841,37.858730139999956,0.9944544808844332,0.22894651974505073,0.9158356564298177,0.8519736842105263,9.999999747378752e-05
1.537669959361665e-05,1.537669959361665e-05,1.828954555094242e-05,2282.341658314101,2282.341658314101,47.77385957104681,39.41666367045079,0.9941450829882778,0.2384941101061901,0.9353591429095861,0.8519736842105263,9.999999747378752e-05
1.3489195225702133e-05,1.3489195225702133e-05,2.025742105615791e-05,2527.9122787964266,2527.9122787964266,50.278348011807495,41.91087857848355,0.9935151178828329,0.2535164110469445,0.9470023234815861,0.8519736842105263,9.999999747378752e-05
1.266024264623411e-05,1.266024264623411e-05,1.6792007954791188e-05,2095.4839957418467,2095.4839957418467,45.77645678448526,35.93789704438534,0.99462443107509,0.2195889190459972,1.0565319727526905,0.8519736842105263,9.999999747378752e-05
1.3799703083350323e-05,1.3799703083350323e-05,1.6511519788764417e-05,2060.4556242017425,2060.4556242017425,45.39224189442225,37.14625255102457,0.9947142897549578,0.22458692625225668,0.8701436069355738,0.8552631578947368,9.999999747378752e-05
1.372173210256733e-05,1.372173210256733e-05,1.562953730172012e-05,1950.4136804019936,1950.4136804019936,44.16348809143129,36.01862575799174,0.9949965816048256,0.21782872197923472,0.88010550308313,0.8519736842105263,9.999999747378752e-05
1.3177349501347635e-05,1.3177349501347635e-05,9.785323527466971e-06,1221.1086501330633,1221.1086501330633,34.944365069822965,26.27741611967206,0.996867476092906,0.15965320310357783,0.8178629814470015,0.8552631578947368,9.999999747378752e-05
1.3197535736253485e-05,1.3197535736253485e-05,1.7718351955409162e-05,2211.0758348550703,2211.0758348550703,47.022078163933486,38.875673657418,0.994327902015659,0.2351531459517485,0.8819697844517311,0.8552631578947368,9.999999747378752e-05
1.2824782061215956e-05,1.2824782061215956e-05,1.2480863006203435e-05,1557.4744670952384,1557.4744670952384,39.46485103348597,31.257858599713053,0.9960045930373742,0.18929879704332608,0.8310051355039587,0.8552631578947368,9.999999747378752e-05
1.276804232475115e-05,1.276804232475115e-05,1.1212147001060657e-05,1399.1519423808768,1399.1519423808768,37.40523950439132,29.421196843606506,0.9964107396105274,0.17820783506380602,0.7597681186701077,0.8519736842105263,9.999999747378752e-05
1.2993352356716059e-05,1.2993352356716059e-05,1.3047931133769453e-05,1628.254260641438,1628.254260641438,40.351632688671195,32.516316583401576,0.9958230208280557,0.1968554454098799,0.82832880519566,0.8552631578947368,9.999999747378752e-05
1.2603979484993033e-05,1.2603979484993033e-05,2.4016919269342907e-05,2997.0519888966155,2997.0519888966155,54.74533759962227,46.55024205323765,0.9923116284492793,0.2815347838283057,0.9866211618916139,0.8552631578947368,9.999999747378752e-05
1.2615899322554469e-05,1.2615899322554469e-05,1.3304617823450826e-05,1660.28557450135,1660.28557450135,40.746601999447144,32.71106107795077,0.9957408505343387,0.19810746119999803,0.8247260528575656,0.8552631578947368,9.999999747378752e-05
1.3129081708029844e-05,1.3129081708029844e-05,9.248636160918977e-06,1154.1332838370488,1154.1332838370488,33.972537200466036,25.72623271745903,0.9970392887617343,0.15655859551120835,0.8001260016080033,0.8519736842105263,9.999999747378752e-05
1.352673461951781e-05,1.352673461951781e-05,9.563252206135076e-06,1193.3974994018274,1193.3974994018274,34.54558581645168,26.051867326762313,0.9969385638230186,0.1585692496729895,0.8377679467330769,0.8519736842105263,9.999999747378752e-05
1.1730990991054568e-05,1.1730990991054568e-05,1.7241782188648358e-05,2151.607402162494,2151.607402162494,46.38542230229767,38.53226241262291,0.9944804570623427,0.2330186137996579,0.8818668486706427,0.8519736842105263,9.999999747378752e-05
1.1889251254615374e-05,1.1889251254615374e-05,9.505797606834676e-06,1186.2241252232288,1186.2241252232288,34.44160456806896,25.813271648442637,0.9969569657613773,0.1571404352963679,0.8012814663792476,0.8519736842105263,9.999999747378752e-05
1.295583297178382e-05,1.295583297178382e-05,2.1935184122412466e-05,2737.2749032416195,2737.2749032416195,52.318972689088795,44.626460030696684,0.9929780375613929,0.2698181599495464,0.9117639744223206,0.8519736842105263,9.999999747378752e-05
1.2402451829984784e-05,1.2402451829984784e-05,9.113756277656648e-06,1137.2996048863197,1137.2996048863197,33.723872922402016,25.363223623647574,0.9970824723897856,0.1544843209309582,0.7973862397792795,0.8552631578947368,9.999999747378752e-05
1.2463087841751985e-05,1.2463087841751985e-05,1.755977609718684e-05,2191.2707401732555,2191.2707401732555,46.811010886043206,38.95226817520486,0.9943787082502772,0.23561749582791872,0.8897014053423716,0.8552631578947368,9.999999747378752e-05
1.240857454831712e-05,1.240857454831712e-05,9.082094948098529e-06,1133.3549868129444,1133.3549868129444,33.66533806176531,25.49846440372949,0.9970925915633889,0.1550937999770939,0.7872848570368546,0.8519736842105263,9.999999747378752e-05
1.180204617412528e-05,1.180204617412528e-05,1.7078202290576883e-05,2131.1737764019517,2131.1737764019517,46.16463772631549,38.39718748905734,0.9945328756748851,0.23225391096584627,0.8391141875919235,0.8519736842105263,9.999999747378752e-05
1.1751972124329768e-05,1.1751972124329768e-05,9.552074516250286e-06,1192.0019351482365,1192.0019351482365,34.525381028284635,26.488094902868777,0.9969421438798692,0.16083714172670646,0.7296307385541467,0.8519736842105263,9.999999747378752e-05
1.2254840839887038e-05,1.2254840839887038e-05,1.9820659872493707e-05,2473.4234889636673,2473.4234889636673,49.73352479931085,42.150814537008166,0.9936548985950578,0.2549224218628249,0.8743182247241594,0.8519736842105263,9.999999747378752e-05
1.1440419257269241e-05,1.1440419257269241e-05,1.428337964171078e-05,1782.4114726337802,1782.4114726337802,42.218615238230875,33.04181802573781,0.9954275595789979,0.20211780576494484,0.9293831998840079,0.8519736842105263,9.999999747378752e-05
1.2788847016054206e-05,1.2788847016054206e-05,2.289394433319103e-05,2856.918465869624,2856.918465869624,53.45014935310868,45.70064740385243,0.9926711145695517,0.2766584858167253,0.948168929000588,0.8585526315789473,9.999999747378752e-05
1.306263766309712e-05,1.306263766309712e-05,2.252286321891006e-05,2810.6141037908105,2810.6141037908105,53.015225207395005,45.35509540450817,0.9927898996761831,0.2741580986701958,0.9114094178430161,0.8519736842105263,9.999999747378752e-05
1.1773418009397574e-05,1.1773418009397574e-05,9.061030141310766e-06,1130.7259127533791,1130.7259127533791,33.62626819546557,25.579442876270445,0.9970993359569728,0.15562291493058858,0.7207205566068192,0.8519736842105263,9.999999747378752e-05
1.112954123527743e-05,1.112954123527743e-05,1.208604226121679e-05,1508.2076488894315,1508.2076488894315,38.835649201338605,31.472626136721235,0.9961309777663985,0.1906043071813596,0.773200975768312,0.8519736842105263,9.999999747378752e-05
