Date,Open,High,Low,Close,Volume,Adj Close,Positive,Negative,Neutral,Bullishness,MessageVolume,Agreement,Window,Bullishness_penalty,SMA,RSI,MACD,MACD_signal,MACD_hist
2008-10-23,8519.769531,8795.990234,8243.549805,8872.3539064,340740000,8691.25,0.0712509075924753,0.3617898009344935,0.5669592958688736,-0.1943015869599861,4.395842347124091e-09,-0.1360188783928086,1,-0.2803179359440276,10014.685709666666,38.15124916003509,-576.2632653596247,-562.770603188941,-13.49266217068373
2008-10-24,8683.209961,8683.209961,8187.47998,8777.7,335680000,8378.950195,0.1227140448614954,0.4161805390939116,0.4611054110527038,-0.1962719891555898,-4.991889136743422e-09,-0.1373066849787565,1,-0.28316062542018183,9913.251041699998,35.544114027410295,-589.9393495328968,-568.2043524577322,-21.734997075164642
2008-10-27,8375.919922,8599.099609,8143.589844,8559.7680664,281180000,8175.77002,0.1207832123463351,0.2678602678452929,0.6113565310835839,-0.0981300395161383,1.127521181170716e-08,-0.071016831726109,3,-0.07078586068608538,9821.859716833333,33.92004137491302,-610.1393798734043,-576.5913579408666,-33.54802193253772
2008-10-28,8178.720215,9082.080078,8174.72998,8566.0600586,372160000,9065.120117,0.0977673096209763,0.3470442597195506,0.5551884314417839,-0.1665686902975537,7.823106603903341e-10,-0.1177105841422287,1,-0.24030782345965032,9755.396403033334,45.63039584083465,-548.0671522612865,-570.8865168049506,22.81936454366405
2008-10-29,9062.330078,9363.320312,8890.290039,8660.4100586,316230000,8990.959961,0.1312232400476932,0.2654932905361056,0.603283466398716,-0.0895732089094705,-3.017485155188543e-09,-0.065021150444239,1,-0.1292268242902042,9701.439729866666,44.91560319360874,-499.10519546818614,-556.5302525375977,57.42505706941154
2008-10-30,9004.660156,9266.469727,8976.870117,8758.298144600001,267210000,9180.69043,0.1250921567529439,0.3767064801603556,0.4982013568282127,-0.1681378756493979,-6.258487747645703e-09,-0.1187557038880904,1,-0.24257167938499155,9640.139729866667,47.19465830024646,-439.9216854055794,-533.208539111194,93.28685370561459
2008-10-31,9179.089844,9454.360352,9119.200195,8947.5100588,310950000,9325.009766,0.1211206592991947,0.279590936936438,0.5992884038388729,-0.1057452792354838,7.450573491218915e-11,-0.0763225713629889,1,-0.15255818995045115,9571.358707733332,48.92567396457892,-377.0268323661512,-501.97219776218543,124.94536539603422
2008-11-03,9326.040039,9410.549805,9255.480469,9176.322070400001,180970000,9319.830078,0.0785837999731302,0.3819017174094915,0.5395144884288311,-0.2029052334621017,5.811452857595878e-09,-0.1416295001766745,1,-0.2927303740861915,9514.830029333332,48.863762111403716,-323.8668305105748,-466.3511243118633,142.48429380128852
2008-11-04,9323.889648,9653.950195,9323.889648,9288.3541016,254930000,9625.280273,0.1107432997226714,0.4030968909958998,0.4861598138014476,-0.1955229123308045,4.5200187934734005e-09,-0.1368173072010228,3,-0.1410399679999096,9473.867041033334,52.667559483162776,-254.1600689939769,-423.91291324828603,169.75284425430914
2008-11-05,9616.599609,9616.599609,9111.469727,9318.0160156,264640000,9139.269531,0.1597120746970176,0.3076973436772823,0.5325905849784612,-0.098736983255483,3.352761174177377e-09,-0.0714407442710518,1,-0.14244735609502193,9417.670361333334,46.71340291304878,-235.42018603944598,-386.214367806518,150.79418176707202
2008-11-06,9134.009766,9155.44043,8637.169922,9221.0359374,344350000,8695.790039,0.1664840923994779,0.2662913820520043,0.5672245243191719,-0.0665627583293202,-1.2293458480978903e-09,-0.048716973151109,1,-0.0960297613496008,9340.128043633335,42.042721611540216,-253.43237184954887,-359.65796861512416,106.22559676557529
2008-11-07,8696.030273,8961.570312,8696.030273,9144.795898200002,246300000,8943.80957,0.1430192328989505,0.2537369607575237,0.6032438012957573,-0.0738453578109722,-5.047768549232453e-09,-0.0539059390749492,1,-0.10653633150656068,9266.817366533334,45.33463217823321,-244.87133122954947,-336.70064113800925,91.82930990845978
2008-11-10,8946.599609,9159.580078,8760.459961,9054.9378904,221230000,8870.540039,0.0921395907551049,0.2898551769927143,0.6180052408576011,-0.1320017285874105,8.605420339257572e-09,-0.0944019300678264,1,-0.19043823922182804,9216.987028000001,44.5299680494794,-241.21826961297484,-317.60416683300235,76.38589722002752
2008-11-11,8864.320312,8867.910156,8560.709961,8868.673827999999,257270000,8693.959961,0.099586446173489,0.3053967396542429,0.5950168138742447,-0.1374227237577198,-2.9802338379347757e-10,-0.0980939365746857,1,-0.1982590820707163,9145.097021500002,42.56895488642121,-249.69341821978378,-304.02201711035866,54.32859889057488
2008-11-12,8684.519531,8684.599609,8265.290039,8697.351953000001,314660000,8282.660156,0.1120642184466123,0.3467535499483347,0.5411822309345007,-0.1567799036710905,-6.705522805933173e-10,-0.1111657534585439,1,-0.22618558953733164,9060.150016300002,38.33430770053392,-286.2982237297365,-300.4772584342342,14.179034704497724
2008-11-13,8281.139648,8876.589844,7965.419922,8725.2439452,476600000,8835.25,0.087361293695867,0.3712410677224397,0.5413976417854428,-0.1898211065627112,3.2037494827913412e-09,-0.1330841862443819,1,-0.27385396909407894,9005.230029333336,46.09315551702052,-267.633303468534,-293.90846744109416,26.275163972560165
2008-11-14,8822.19043,8923.179688,8469.990234,8635.943945199999,304370000,8497.30957,0.0885003660619258,0.3045875040069222,0.606912130266428,-0.1443080036324966,3.352760291057411e-10,-0.1027634097450584,1,-0.20819244120118938,8944.294352233335,42.565896564964795,-276.91804920726827,-290.51038379432896,13.59233458706069
2008-11-17,8494.839844,8571.299805,8246.889648,8516.551952999998,278220000,8273.580078,0.080585664436221,0.3220769516006111,0.5973373767733574,-0.1613432858488077,-7.189810550568139e-09,-0.1142222798439578,1,-0.23276915837480533,8888.230354833337,40.36368288228983,-298.88402828795915,-292.185112693055,-6.698915594904179
2008-11-18,8273.339844,8477.950195,8105.439941,8462.709960799999,366390000,8424.75,0.0956240382045507,0.2329417284578084,0.6714342325925827,-0.091609140253442,-7.450582376056227e-10,-0.066450978880683,1,-0.1321640523437423,8854.151676433337,42.527327360188664,-300.6286160886375,-293.87381337217147,-6.754802716466031
2008-11-19,8420.69043,8504.639648,7987.080078,8405.633886599999,350470000,7997.279785,0.1339461010197797,0.2575240189457932,0.6085298776626588,-0.0824319242160937,-2.371768229074037e-09,-0.0599895840144428,3,-0.05946206413874662,8812.12434896667,38.2962015474911,-332.669679338871,-301.6329865655114,-31.03669277335962
2008-11-20,7995.529785,8187.399902,7506.970215,8149.0418944,528130000,7552.290039,0.1434334548190235,0.2823245946690439,0.5742419444024562,-0.0926603345357864,-6.109476387916592e-09,-0.0671884279257213,1,-0.1336806051218914,8777.894335933339,34.453393586085404,-389.4797265310608,-319.20233455862126,-70.27739197243955
2008-11-21,7552.370117,8071.75,7449.379883,8058.8639648,569010000,8046.419922,0.1113096335902809,0.3405950392410159,0.5480953355133533,-0.1531556124613557,8.344650047220627e-09,-0.1087314389596014,1,-0.2209568425823098,8764.401985666673,41.47606429717221,-390.1327389177495,-333.3884154304469,-56.74432348730261
2008-11-24,8048.089844,8599.019531,8048.089844,8092.8258788,491890000,8443.389648,0.093058060593903,0.3870006858929992,0.5199412593990564,-0.1965924809777933,5.885958592075081e-09,-0.1375159882695988,1,-0.2836229973827203,8732.927962200007,46.44070576928955,-354.5313005207936,-337.61699244851627,-16.914308072277322
2008-11-25,8445.139648,8607.379883,8281.459961,8103.7698242000015,374020000,8479.469727,0.0795723523199557,0.2567927633598446,0.6636348786950111,-0.1182846608605801,-5.625188553016331e-09,-0.0849978857291782,1,-0.17064869363679178,8705.210611966673,46.881760832455086,-319.7200099987258,-334.0375959585582,14.3175859598324
2008-11-26,8464.490234,8726.610352,8311.169922,8249.6359376,283920000,8726.610352,0.1189307151734828,0.26692297719419,0.614146309942007,-0.0987416566891156,2.3096797780980393e-09,-0.0714440077199052,1,-0.14245409843454762,8710.167285166672,49.92370672494395,-269.0877523532454,-321.04762723749565,51.95987488425027
2008-11-28,8724.700195,8831.349609,8672.69043,8504.9859376,155510000,8829.040039,0.0855354267358779,0.2386366650089621,0.6758279117941857,-0.1021562404501031,3.5390257328675462e-09,-0.0738255154964679,1,-0.14738030149322429,8705.159960933339,51.17179404495481,-218.1810483705667,-300.47431146410986,82.29326309354315
2008-12-01,8826.889648,8827.049805,8141.359863,8525.519922,321010000,8149.089844,0.0841621563211083,0.3281233195401728,0.5877145266532898,-0.1630007193912404,2.5145709927091795e-09,-0.1153300689058853,1,-0.23516032952707602,8681.722298166673,43.433071442765474,-230.05152606652518,-286.38975438459295,56.33822831806776
2008-12-02,8153.75,8437.169922,8143.509766,8520.659961199999,307520000,8419.089844,0.1064947560057043,0.2378020568564534,0.6557031890749931,-0.0875941648253959,1.937150882269645e-09,-0.0636293060067436,1,-0.12637166720440915,8653.510970033338,46.8691028908939,-215.19162652841078,-272.1501288133565,56.95850228494572
2008-12-03,8409.139648,8624.19043,8234.150391,8543.1041018,294680000,8591.69043,0.0695708514377474,0.2341005767509341,0.6963285684585572,-0.1097966535335,-3.35276140746299e-09,-0.0791337849705271,1,-0.15840308755898413,8638.778645833338,49.00172168196662,-187.32822115207273,-255.18574728109974,67.85752612902701
2008-12-04,8587.070312,8631.990234,8259.400391,8473.030078200001,280880000,8376.240234,0.0850471826642751,0.2779993007332086,0.6369535242766142,-0.1288125621039677,7.674097772222834e-09,-0.0922234737397837,1,-0.1858372445515958,8634.012988266672,46.49305217328735,-180.55003347372076,-240.25860451962393,59.70857104590317
2008-12-05,8376.080078,8686.469727,8118.5,8434.306054800001,346370000,8635.419922,0.0938177406042813,0.3454872737824916,0.5606949806213379,-0.1681749428962548,-4.991889136743422e-09,-0.1187803781057821,1,-0.2426251561182114,8632.151985666673,49.82111755234995,-152.5066345864234,-222.70821053298383,70.20157594656044
2008-12-08,8637.650391,9026.410156,8637.490234,8591.324023600002,358970000,8934.179688,0.1107494532316922,0.2528337936848401,0.6364167469739914,-0.094793813819298,-6.1094762768942894e-09,-0.0686834617047316,1,-0.1367585651040529,8650.659635433338,53.41784153382153,-104.96465544012062,-199.15949951441118,94.19484407429056
2008-12-09,8934.099609,8934.099609,8651.740234,8645.7720704,284950000,8691.330078,0.0932178495451807,0.4525689813494682,0.4542131622880697,-0.2407231699778948,-6.817281429295081e-09,-0.165912146885041,1,-0.3472901235541799,8667.844970700005,50.263977535816316,-85.89310613244561,-176.50622083801807,90.61311470557246
2008-12-10,8693.0,8879.219727,8646.330078,8679.7179688,232830000,8761.419922,0.0778543634340166,0.3464310012385249,0.5757146474719047,-0.1795317590381075,1.2144446041670313e-08,-0.1263110736127892,1,-0.25900957844635003,8657.721630866672,51.160234539181204,-64.38095765341313,-154.08116820109709,89.70021054768395
2008-12-11,8750.129883,8809.450195,8512.759766,8717.4878908,290540000,8565.089844,0.0786719945818185,0.3613169888779521,0.5600110183656216,-0.1889905151910477,1.8253922801074463e-09,-0.1325391797991784,1,-0.2726556790411748,8643.525960300005,48.52255746899101,-62.454682786325066,-135.7558711181427,73.30118833181763
2008-12-12,8563.099609,8682.570312,8347.80957,8716.339844,271030000,8629.679688,0.0758210054785012,0.3962017749994993,0.5279772210121155,-0.214404759610263,1.4901160294567007e-09,-0.1490782258156289,1,-0.3093206834327168,8625.158935566673,49.44599337668451,-55.081292610842866,-119.62095541668273,64.53966280583987
2008-12-15,8628.80957,8676.280273,8469.030273,8642.409961000001,229940000,8564.530273,0.0756791178137063,0.1923521007597446,0.7319687765836715,-0.0778212397137318,-4.842877555158443e-09,-0.05672748781844,1,-0.11227231661083212,8599.809619133339,48.50090887603071,-53.87381725841806,-106.47152778502979,52.597710526611735
2008-12-16,8565.650391,8958.790039,8565.650391,8688.971875,337190000,8924.139648,0.1524277358502149,0.2794682263955473,0.5681040298938751,-0.084744340875781,-7.860362724960298e-09,-0.0616216329483478,1,-0.12226024032489313,8586.619938133339,53.75512912551128,-23.62705517593895,-89.90263326321163,66.27557808727268
2008-12-17,8921.910156,8961.259766,8778.070312,8701.5558594,239260000,8824.339844,0.1439765344932675,0.2543464464694261,0.601677003055811,-0.073613165559712,-1.5981495588041773e-08,-0.0537409139537266,1,-0.10620134889713473,8559.921923833339,52.164506417424164,-7.621433291649737,-73.44639326889924,65.8249599772495
2008-12-18,8823.94043,8883.360352,8527.410156,8709.5359374,274080000,8604.990234,0.0777980393543839,0.3307142688706517,0.5914876967668533,-0.169011993204655,4.991888889779861e-09,-0.1193374059030361,1,-0.24383276444711494,8542.11261393334,48.75010420785861,-12.492536792087776,-61.25562197353695,48.76308518144917
