Close,Predicted_Close
14835.062113098897,-353462.9222621536
14983.454539628754,-328234.47195303906
14908.528280465205,-324929.9343128605
14709.94289156262,-323570.6956510423
14402.790281491754,-322282.0873647267
14104.819333165797,-313154.84082245734
14120.797594599093,-312611.81218452845
13981.59418591226,-300093.51409003045
13851.701162684656,-286489.77520581614
13840.873679198372,-278365.77933525015
13938.810180500928,-282356.0839432115
13872.912954167448,-284263.3632507557
13975.067907059632,-274584.58834900614
13924.433607044795,-235140.95881773252
13531.291874248333,-291818.1757900575
12573.153369609523,-248956.17498045508
10997.208366201665,-247323.63311996963
9260.198110644284,-240143.42266166676
8259.15423203644,-224996.51979015674
7942.878805239636,-224059.93572092894
8115.421595679828,-202981.35609095637
8733.698854600465,-207486.99091137387
9102.689303621266,-196240.96452961303
9164.707356147876,-177211.91698927432
8901.072477319083,-168342.16002079565
8392.05846598297,-171638.95243786555
8358.776091400921,-171419.19519278873
8542.580346871373,-157717.17389697488
8522.82772920352,-152068.56569448765
8577.746681925051,-141068.2645760039
8830.620278384644,-119440.94215269573
8931.52293489354,-87666.79671312589
9389.458550859725,-70718.81525951717
9713.661504228994,-60476.63153223507
9667.988574638772,-46236.82496922184
9799.075968154524,-29022.693857179023
9545.44933999038,2274.878090336919
9112.293913233703,-9287.087292053737
8666.559444753268,23098.182402366772
8600.737613482625,759.508223099634
8122.163026986051,32714.363619223237
7857.275851773971,27931.703511022963
7861.8050794437395,29875.44167899713
7928.360635603588,14550.992371811531
8076.8376520835545,-20536.621658728458
8806.08282534904,-8915.96140800044
9503.805456350387,-27040.39582596533
10094.693116664135,-24073.82067810092
10827.892857857792,-11139.219495699741
11404.217294905935,2375.657042601146
11738.86156156,-6129.686235173605
12013.504137451737,-26928.068270653486
12025.23636357506,-33366.13372303825
12110.914711162057,-22064.332769325003
12234.706242193726,-52029.2588901734
12327.615171013073,-54261.07954081427
12454.926369505125,-51459.89787791483
12684.524922182012,-86625.63901488855
13011.61863757779,-123209.57555518951
13417.158280539075,-158326.43073036429
13786.716033203325,-184970.77122507617
14129.731004744144,-207397.54236863833
14704.915320020928,-246076.38738212362
14955.96288210403,-277362.35497505125
14971.817936190457,-294555.98304618057
15165.497122109085,-284083.6156516215
15482.526500475788,-305753.8183548292
15565.437293383093,-304185.81024650205
15666.772094529844,-318077.9305636594
15899.130846729762,-344289.56356046256
15806.598893224605,-335421.588082863
15656.012650949799,-351754.68872982915
15500.323442070505,-387172.160976436
15109.254156461235,-385066.8235614756
14483.058564913916,-403544.83000720385
14250.059873603699,-419492.2659105798
13997.063069797217,-447281.0316384407
14029.959274177794,-515314.6365104383
14297.990980325261,-541711.1196264215
14842.726676816761,-592566.4973714454
15134.28719565577,-607834.8469642317
15438.105867268843,-662477.5975070456
15509.878401551272,-655467.5840427354
15585.803187247773,-702798.9181598099
15487.98805450296,-722787.7639138959
15578.063227525554,-749472.509090065
15500.378608569616,-747698.4099047827
15184.290750506083,-773409.0481459508
15216.52862600182,-772073.1898796456
15226.499179135044,-774005.4320668085
14924.8835181542,-752919.3399490016
14701.386457673267,-779355.8128118096
14792.789322142014,-769812.0801419327
14244.429141559334,-732979.9820027156
13903.58959693041,-753234.9857655102
13863.019633944697,-755293.3107152162
14104.791750387009,-756201.6662020301
14030.496236387977,-767182.3898976902
13901.8279239403,-765369.8907649042
13791.782222141757,-782128.6134474957
13690.436388260097,-805608.9525959762
13552.522052681132,-800281.7836087467
13605.557964796348,-775993.786686481
13981.901283472582,-777007.6826362731
14423.814503299756,-759010.1936928993
14599.501824675335,-787291.4869881151
14432.306575802708,-768262.8539806111
14052.656902389026,-756907.2606824627
13704.662171590577,-743809.5896068299
12937.821468392198,-722264.1372386413
11911.78132825589,-688980.1745790867
10896.27720516559,-653861.5312816845
10189.789424054103,-621435.0744802626
9584.919635507635,-566927.9965260299
8873.978021789198,-554518.450636371
8746.825889386275,-509997.32660693023
8409.413148187195,-486984.73950738367
8049.233820888396,-459871.3344299933
7343.582742507749,-426216.97317564953
7090.567550809742,-412377.71043800283
6821.725806727942,-384501.57145225536
6724.880697871937,-381085.51256922167
6867.248866057863,-372641.22388377506
7034.575597299274,-325402.7386410879
7210.602195516081,-271307.08713000175
7561.592504971858,-229438.79478306416
8092.572258419123,-204396.87129465025
8079.682440615226,-173723.54804000352
8448.946887108572,-165572.40355959628
8775.598345938442,-126382.13682096731
8529.54985275288,-112167.85360622872
8132.105997340488,-90950.15455463063
8001.083885076446,-62334.079601191916
7603.837712208426,-26652.134578890167
6891.67138771005,7791.273618732579
6674.057910199998,11170.654277586378
6833.514119215743,14338.664268787019
7247.265400033098,25158.34736026544
7716.7916459427415,47583.47676546872
8405.806133063723,45065.916069856845
9014.800589303928,71977.45112724043
9236.405414291285,63186.4744727388
9265.74333381472,58566.178545628674
9533.002697676231,50344.80700165685
9766.481344025298,33193.10066543799
9668.412442371648,47850.35948813893
10076.373925055497,50250.836457394995
10466.474105699737,48496.722752922215
10698.663678940966,50324.76645163633
11044.012222675952,51058.16467559617
11568.861980341624,55590.710433252156
11662.090879186875,28633.322831551544
11757.221208413011,-3573.702650931664
11805.45573417507,2948.4904482560232
11999.918294173074,-41495.95366347674
12146.02495890975,-59725.35830092896
12416.645845890895,-58672.20314312447
12723.016920671549,-71487.18973902892
13180.93414686319,-93833.10197135992
13547.176349902711,-136665.79268544633
13918.830456837719,-150963.6122204084
14230.512293636826,-143975.10278989282
14397.00140228208,-156505.94927888643
14429.239278719324,-186172.7426301809
14366.242008358135,-173651.11823290586
14374.941876275037,-177402.0484621683
14501.190186847754,-173403.48222518805
14673.017642173292,-187386.86692282837
14933.837154979912,-207803.74116469827
15123.65647484854,-246274.19877437782
15095.609467222117,-264904.92701390106
15095.035728287396,-265408.257770299
14960.276957320211,-313779.1045280639
14757.107174248715,-345463.0241751475
14587.078169579354,-377858.0741797192
14698.11136517594,-387880.36569840834
14879.098415835053,-438905.2478277208
15241.083549888157,-489277.7738746954
15542.840807048935,-516249.95559508353
15964.406522786,-545549.1678502159
16277.320427404708,-556367.1002272042
16454.317049510322,-585153.867236183
16507.12677549552,-594622.0122639658
16607.20008537168,-640329.1683377409
16581.85443224937,-681152.7127211122
16522.275689354552,-692760.5396464905
16470.75687526638,-697419.2119514914
16327.871975317044,-716849.2601572042
16111.219326808521,-684406.1305572642
16030.173185674486,-698473.9378525736
15804.763663019285,-711377.1290630652
15437.296748258317,-718715.9282403355
15277.192324168822,-745590.8125568042
15246.112959277476,-743480.5989654576
15071.696323118258,-752482.3430891009
15238.759170698235,-773442.9907010449
15295.117987594816,-783695.3729328057
15351.410603374336,-765460.5902546467
15158.10655492225,-754135.9883054039
15162.626588646273,-734601.0817864565
14787.553955186391,-730948.0386627028
14613.843459254527,-702024.4526494378
14345.416388959839,-695881.9423027122
14313.04611217148,-690627.223588503
14108.000643650286,-682201.4411697937
14273.774417180886,-660050.8583736559
14579.665536922701,-665954.6644752612
14949.57819754826,-654995.20142907
15300.088552906715,-638639.0460103871
15577.14929094272,-680424.6691284114
15655.878409926496,-647713.4748514714
15643.686457328007,-639055.1141328877
15623.699379449718,-627655.8360737422
15668.053812481103,-586592.1138694463
15810.29877332014,-590941.2131940955
16013.084224979322,-590400.3924895218
16151.138317007528,-588010.1189970886
16206.009458386556,-559287.314920391
16029.145237573573,-550992.8048730576
15781.093254147809,-510231.608267582
15437.550517167136,-506711.6758503774
15200.202810822286,-493042.10564019624
15021.144773322867,-479313.3558975896
15089.300177729196,-472864.7480847826
15235.151235709414,-437576.43412013445
15367.585628428194,-437647.3948188508
15629.300688984593,-438260.69513130654
15370.93795571903,-447974.1269120807
14745.176345715665,-424612.42164931167
14349.72862350383,-427057.5322840577
14268.61628219422,-416505.7315915385
14192.277742575934,-423550.7491969811
14708.813802526181,-423712.9400053853
