Date,Positive,Negative,Neutral
2008-09-18,0.21983876999467608,0.2964808832108974,0.48368034198880194
2008-09-19,0.08004031509160991,0.3475028644502163,0.5724568262696266
2008-09-20,0.06033602386713024,0.3522912811860442,0.5873726987838745
2008-09-21,0.13988115310668942,0.283634579218924,0.5764842690527439
2008-09-22,0.18948455721139904,0.27090388048440217,0.5396115639805794
2008-09-23,0.10587758392095563,0.25528655603528017,0.6388358488678932
2008-09-24,0.0817234847694635,0.35284304413944484,0.5654334688931704
2008-09-25,0.14619794812053438,0.27593813739717005,0.5778639188408852
2008-09-26,0.15051247619092462,0.2539016625285148,0.5955858628451824
2008-09-27,0.2347504404187202,0.2474896228127181,0.517759940624237
2008-09-28,0.16277448456734414,0.3389240441843867,0.49830147594213486
2008-09-29,0.13771501451730725,0.2962326974421739,0.5660522992908955
2008-09-30,0.15475911140441892,0.2204699974134564,0.6247709098458291
2008-10-01,0.12287600263953205,0.3228811728954315,0.5542428287863731
2008-10-02,0.13636826545000072,0.13553259775042528,0.7280991387367248
2008-10-03,0.11208691112697121,0.1882844520360231,0.6996286255121231
2008-10-04,0.1412550881505012,0.22329644315565622,0.6354484769205252
2008-10-05,0.10337855789810414,0.2793467282876372,0.6172747129201889
2008-10-06,0.1494851834326982,0.31175060294568535,0.5387642037123441
2008-10-07,0.1448490475863218,0.27222889080643653,0.5829220452904701
2008-10-08,0.13607523031532762,0.2194421265274286,0.644482645764947
2008-10-09,0.12756570585072036,0.24693256184458728,0.6255017238855362
2008-10-10,0.09286392439156765,0.36907224491238594,0.5380638244748116
2008-10-11,0.1718782792985439,0.2823146657645702,0.5458070562779903
2008-10-12,0.15408030569553371,0.2579173394665122,0.5880023665726185
2008-10-13,0.2807705200091004,0.2133746317774057,0.5058548600971698
2008-10-14,0.10019175920635458,0.2759686506167054,0.6238395854830742
2008-10-15,0.15907283827662463,0.2068007820099592,0.6341263790428638
2008-10-16,0.1498177749291062,0.17642542552202936,0.6737567938119173
2008-10-17,0.20788890466094012,0.2605473148450255,0.5315637757629156
2008-10-18,0.1502740468084812,0.3328559236228466,0.5168700268864632
2008-10-19,0.18097414705902334,0.319454870223999,0.49957097694277763
2008-10-20,0.11908499553799626,0.25757985070347783,0.6233351519703865
2008-10-21,0.09663807481527326,0.25654467009007925,0.6468172460794449
2008-10-22,0.13352535087615247,0.3531519692018628,0.5133226758986712
2008-10-23,0.07125090759247538,0.3617898009344935,0.5669592958688736
2008-10-24,0.12271404486149545,0.41618053909391167,0.46110541105270386
2008-10-25,0.15886559978127476,0.25768352232873437,0.5834508894383907
2008-10-26,0.07734549347311254,0.34802112355828285,0.5746333892643452
2008-10-27,0.12613854378461833,0.19787615764886138,0.6759853145480156
2008-10-28,0.09776730962097639,0.3470442597195506,0.5551884314417839
2008-10-29,0.1312232400476932,0.2654932905361056,0.603283466398716
2008-10-30,0.12509215675294394,0.3767064801603556,0.49820135682821276
2008-10-31,0.12112065929919476,0.27959093693643805,0.5992884038388729
2008-11-01,0.12448690719902512,0.33571176905184985,0.5398013141006232
2008-11-02,0.059098125547170595,0.5118829576671123,0.4290189212560654
2008-11-03,0.0785837999731302,0.3819017174094915,0.5395144884288311
2008-11-04,0.19454797364771362,0.31550599791109557,0.4899460317194462
2008-11-05,0.15971207469701765,0.3076973436772823,0.5325905849784612
2008-11-06,0.16648409239947792,0.2662913820520043,0.5672245243191719
2008-11-07,0.14301923289895055,0.2537369607575237,0.6032438012957573
2008-11-08,0.09866841919720169,0.26745231848210094,0.6338792496919632
2008-11-09,0.1544342894107103,0.23475897938013074,0.6108067274093628
2008-11-10,0.09213959075510497,0.28985517699271435,0.6180052408576011
2008-11-11,0.09958644617348904,0.30539673965424297,0.5950168138742447
2008-11-12,0.11206421844661232,0.3467535499483347,0.5411822309345007
2008-11-13,0.08736129369586701,0.37124106772243975,0.5413976417854428
2008-11-14,0.08850036606192584,0.3045875040069222,0.606912130266428
2008-11-15,0.17914983287453648,0.2715564379841089,0.5492937330901623
2008-11-16,0.0904311145842075,0.2595704279839992,0.6499984623491764
2008-11-17,0.08058566443622109,0.3220769516006111,0.5973373767733574
2008-11-18,0.0956240382045507,0.23294172845780847,0.6714342325925827
2008-11-19,0.2256286004185676,0.2175533767789602,0.556818023622036
2008-11-20,0.14343345481902356,0.28232459466904397,0.5742419444024562
2008-11-21,0.11130963359028097,0.3405950392410159,0.5480953355133533
2008-11-22,0.15113488186150786,0.22885755047202105,0.6200075572729111
2008-11-23,0.1395030894502997,0.2948332022875547,0.5656637103110552
2008-11-24,0.09305806059390301,0.3870006858929992,0.5199412593990564
2008-11-25,0.07957235231995578,0.25679276335984463,0.6636348786950111
2008-11-26,0.11893071517348285,0.26692297719419,0.614146309942007
2008-11-27,0.06827856484800572,0.2891532531753182,0.6425681756436825
2008-11-28,0.08553542673587795,0.2386366650089621,0.6758279117941857
2008-11-29,0.0752483587712049,0.3080643628537655,0.6166872778534889
2008-11-30,0.13939773984253404,0.26432350799441334,0.5962787528336048
2008-12-01,0.0841621563211083,0.3281233195401728,0.5877145266532898
2008-12-02,0.10649475600570435,0.2378020568564534,0.6557031890749931
2008-12-03,0.06957085143774744,0.2341005767509341,0.6963285684585572
2008-12-04,0.08504718266427512,0.2779993007332086,0.6369535242766142
2008-12-05,0.09381774060428137,0.34548727378249167,0.5606949806213379
2008-12-06,0.07761255815625186,0.3855627169832587,0.5368247313797474
2008-12-07,0.14020624779164786,0.2688234694302082,0.5909702780842782
2008-12-08,0.11074945323169227,0.25283379368484016,0.6364167469739914
2008-12-09,0.09321784954518077,0.4525689813494682,0.45421316228806974
2008-12-10,0.07785436343401667,0.34643100123852494,0.5757146474719047
2008-12-11,0.07867199458181855,0.3613169888779521,0.5600110183656216
2008-12-12,0.07582100547850128,0.3962017749994993,0.5279772210121155
2008-12-13,0.08000154037028548,0.41344989828765394,0.5065485624969006
2008-12-14,0.11271215230226513,0.2728400681167841,0.614447777569294
2008-12-15,0.07567911781370634,0.1923521007597446,0.7319687765836715
2008-12-16,0.15242773585021493,0.27946822639554736,0.5681040298938751
2008-12-17,0.1439765344932675,0.2543464464694261,0.601677003055811
2008-12-18,0.07779803935438391,0.3307142688706517,0.5914876967668533
2008-12-19,0.09136934291260934,0.33438104317368317,0.5742496069675932
2008-12-20,0.09696445800364013,0.18932340707629916,0.7137121325731277
2008-12-21,0.1502623952925205,0.3320207005366682,0.5177169054746628
2008-12-22,0.09163506440818306,0.4113348710536957,0.49703004598617556
2008-12-23,0.23668451488018033,0.2020087824016809,0.5613066892325879
2008-12-24,0.18357948556542392,0.17181498333811757,0.6446055370569229
2008-12-25,0.12169042035937305,0.17374181725084778,0.7045677611231804
2008-12-26,0.06384695991873737,0.2847198481112718,0.65143319606781
2008-12-27,0.11857757024466986,0.18373873174190516,0.6976836836338043
2008-12-28,0.07386912576854225,0.22431408740580078,0.7018167898058891
2008-12-29,0.07918430417776103,0.3157018829137087,0.6051138135790824
2008-12-30,0.07865178529173131,0.2711997892707586,0.6501484233140945
2008-12-31,0.06551616676151747,0.3667222528159618,0.5677615748345852
2009-01-01,0.15030123360455033,0.2278819957375526,0.6218167726695537
2009-01-02,0.09993639618158337,0.2334371186047792,0.6666264873743057
2009-01-03,0.10795745655894276,0.2506602061912417,0.641382340490818
2009-01-04,0.09561277508735654,0.34985954597592345,0.5545276864618063
2009-01-05,0.09640642821788785,0.42765090852975846,0.4759426611661911
2009-01-06,0.07712144754827018,0.3706687842682004,0.5522097713500261
2009-01-07,0.10256357137113806,0.3745333187282085,0.5229031156003475
2009-01-08,0.06875552657991643,0.37670589502900836,0.5545385697484017
2009-01-09,0.14026678085327146,0.16182741764932868,0.6979058009386062
2009-01-10,0.14435117840766903,0.2222222743928432,0.6334265533089638
2009-01-11,0.14234994374215598,0.19075548753142355,0.6668945604562759
2009-01-12,0.11707253836095327,0.2138806656748056,0.6690467953681946
2009-01-13,0.10164201222360131,0.32433332432061435,0.5740246671438217
2009-01-14,0.048615971654653506,0.5042848346382379,0.44709919169545176
2009-01-15,0.09217241160571571,0.2698439859226346,0.6379836070537567
2009-01-16,0.0783293072134256,0.4114438618719578,0.5102268394827842
2009-01-17,0.07685788486152884,0.41154993705451487,0.5115921811759472
2009-01-18,0.18818969376385208,0.10170558765530582,0.7101047241687775
2009-01-19,0.10043214328587052,0.3049622134119272,0.5946056351065636
2009-01-20,0.09455737948417658,0.2890968253463506,0.6163457830250263
2009-01-21,0.1008976402878761,0.2557535152137279,0.6433488614857197
2009-01-22,0.08149434812366958,0.3007949090749025,0.6177107410877943
2009-01-23,0.12078304383903739,0.37935824137181046,0.49985870644450187
2009-01-24,0.13622025709599253,0.2922128041833639,0.5715669475495815
2009-01-25,0.13766595076769586,0.29999654121696945,0.5623375152796507
2009-01-26,0.13698878206312654,0.24398435078561304,0.6190268701314926
2009-01-27,0.12532760336995122,0.3837608403339982,0.4909115593135357
2009-01-28,0.1668397998809814,0.29928241573274134,0.5338777874410152
2009-01-29,0.15173588693141934,0.16959072466939684,0.6786733824014664
2009-01-30,0.09911966022104021,0.26958259444683785,0.6312977467477322
2009-01-31,0.11222006022930142,0.34227083414793014,0.5455091126263142
2009-02-01,0.13965992935001847,0.251550842449069,0.6087892244756222
2009-02-02,0.1062762533873319,0.35869982294738295,0.5350239238888025
2009-02-03,0.13528471339493986,0.2608526722341776,0.6038626153767109
2009-02-04,0.13281828723847863,0.23308731436729427,0.6340943950414658
2009-02-05,0.1259733490273356,0.32216493390500545,0.5518617117404938
2009-02-06,0.15058393936604259,0.2495827221870422,0.5998333384841681
2009-02-07,0.10140223719179627,0.2777042751014232,0.620893487110734
2009-02-08,0.09394975885748857,0.2678542012348771,0.6381960435956716
2009-02-09,0.06878718197345729,0.2772108295187354,0.6540019825100899
2009-02-10,0.11006196148693556,0.2518805382028222,0.6380574995279312
2009-02-11,0.15050966598093507,0.3549227283149957,0.4945676025748253
2009-02-12,0.10389191791415212,0.24866189807653424,0.6474461948871613
2009-02-13,0.11046480722725387,0.27152953978627914,0.618005667924881
2009-02-14,0.11859239965677258,0.26040988113731145,0.6209977158904075
2009-02-15,0.23843371823430057,0.17204551976174112,0.5895207519084216
2009-02-16,0.10357674704088514,0.2861822601407766,0.6102409954182804
2009-02-17,0.0855354810878634,0.3389014057442546,0.575563116967678
2009-02-18,0.06926235374063248,0.2736022616550326,0.6571353729069233
2009-02-19,0.2134034756198525,0.22718242019414897,0.5594141095876694
2009-02-20,0.1588162367697805,0.21706885848349577,0.6241149106062949
2009-02-21,0.06953522030264134,0.30250292547047136,0.6279618580639362
2009-02-22,0.10039477121084925,0.1797777864336967,0.7198274511098862
2009-02-23,0.14806000415235754,0.35519872818142173,0.49674125596880914
2009-02-24,0.14587588306516405,0.2159982373192906,0.638125866651535
2009-02-25,0.06489635270088906,0.36185329765081403,0.573250363022089
2009-02-26,0.14311337374150748,0.2521412312984466,0.6047453980892896
2009-02-27,0.09047417767345901,0.32378005009144545,0.5857457652688026
2009-02-28,0.11519340962171551,0.3549651235714555,0.5298414722084999
2009-03-01,0.1098826644569635,0.2380465606972575,0.6520707786083222
2009-03-02,0.169904453754425,0.21859302345663306,0.6115025210380555
2009-03-03,0.0872680144757032,0.21774230178445575,0.6949896886944771
2009-03-04,0.09713993750512595,0.32810628350824117,0.5747537952661514
2009-03-05,0.13455360312014814,0.43749501179903744,0.4279513901472092
2009-03-06,0.12190695695579049,0.3723747589811683,0.5057182756066322
2009-03-07,0.12384024839848276,0.3784651545062661,0.4976946046948433
2009-03-08,0.08480966132134196,0.27222172569483516,0.6429686072468758
2009-03-09,0.10357866592705246,0.2619262298196554,0.634495101571083
2009-03-10,0.12684202574193473,0.26604038577526806,0.6071175807714462
2009-03-11,0.06732980906963344,0.3177155570313334,0.6149546325206756
2009-03-12,0.0829454884305596,0.2667414461076259,0.6503130540251731
2009-03-13,0.1206647456437349,0.2640282612293958,0.6153069932758808
2009-03-14,0.08068987235426897,0.3737296177074313,0.5455805020034313
2009-03-15,0.11820399872958656,0.1647931312769651,0.7170028732717038
2009-03-16,0.13703568365424867,0.38643666904419655,0.4765276542305946
2009-03-17,0.15741434551775452,0.21068033698946234,0.6319053089618683
2009-03-18,0.05968039956254259,0.28037433236992604,0.6599452633721133
2009-03-19,0.09035597942769524,0.24517545912414784,0.6644685727357864
2009-03-20,0.08662020489573476,0.3467706426233053,0.5666091540455818
2009-03-21,0.1851765620708465,0.21204053457826372,0.6027829031646251
2009-03-22,0.0781347960978746,0.2753088138997554,0.6465563762187958
2009-03-23,0.09370137237012383,0.288339800350368,0.6179588252305984
2009-03-24,0.09403783511370417,0.3833080501481891,0.5226541106402874
2009-03-25,0.07772626806050534,0.421791819743812,0.5004819206893444
2009-03-26,0.11487062983214852,0.3214667522907257,0.5636626127362251
2009-03-27,0.13064411427825687,0.3658701081946492,0.5034857839345932
2009-03-28,0.08286966592073437,0.34218714859336613,0.574943185299635
2009-03-30,0.08681027747690674,0.23460986241698262,0.6785798543691635
2009-03-31,0.055683858022093725,0.264386485517025,0.679929644241929
2009-04-01,0.13032513611018653,0.1726577806100249,0.6970170882344245
2009-04-02,0.1069173417985439,0.3752292311936617,0.5178534218668938
2009-04-03,0.06660909153521057,0.2735168623551726,0.6598740488290786
2009-04-04,0.10663188673555846,0.24707339923828836,0.6462947264313698
2009-04-05,0.1375243755429983,0.18310638107359406,0.6793692401051521
2009-04-06,0.09409081850200889,0.37237102415412665,0.5335381720960141
2009-04-07,0.06825187802314753,0.34446524135768414,0.5872828677296639
2009-04-08,0.1728307873010635,0.28070070207118986,0.5464685243368149
2009-04-09,0.05706798464059825,0.39402557991445064,0.5489064310491085
2009-04-10,0.09839690506458278,0.3084477365389466,0.5931553652882576
2009-04-11,0.07972486369311806,0.31280221339315173,0.6074729238450527
2009-04-12,0.093560087531805,0.2672325319051742,0.6392073827981949
2009-04-13,0.08678159143775696,0.32629701901227237,0.5869214004278183
2009-04-14,0.12362827815115449,0.28364680409431453,0.5927249050140381
2009-04-15,0.06909104619175191,0.31806294649839395,0.6128460064530372
2009-04-16,0.06379175703972575,0.37073968511074784,0.5654685580730439
2009-04-17,0.17763738267123697,0.22868163552135226,0.59368098706007
2009-04-18,0.13462745569646353,0.2694572178646922,0.5959153151512147
2009-04-19,0.13596208170056337,0.24511413756757972,0.6189237760007381
2009-04-20,0.11805504996329541,0.31673819925636054,0.5652067613601685
2009-04-21,0.08952262148261067,0.2573845491930842,0.6530928283929824
2009-04-22,0.08329499840736386,0.23036549530923364,0.6863395118713379
2009-04-23,0.17947163727134463,0.25841480311006304,0.5621135503053665
2009-04-24,0.1491150830686092,0.22194975841790435,0.628935169428587
2009-04-25,0.11390651859343048,0.24007785912603136,0.6460156091302633
2009-04-26,0.1605094640702009,0.2476651500165462,0.5918253853917121
2009-04-27,0.15598462648689743,0.15732920452952381,0.6866861762106419
2009-04-28,0.0803972957655787,0.35195477843284606,0.5676479217410088
2009-04-29,0.0994714610278606,0.17550022326409814,0.7250283288955689
2009-04-30,0.07779164727777238,0.4328570797294378,0.48935127414762974
2009-05-01,0.17276292014867065,0.2137953584641218,0.6134417390823365
2009-05-02,0.13082618538290258,0.3210967087373138,0.5480770975351333
2009-05-03,0.15669945247471329,0.24535359174013135,0.5979469486325979
2009-05-04,0.12765854291617867,0.3113534015417099,0.5609880612790584
2009-05-05,0.08996647711843248,0.3917859720438719,0.518247549533844
2009-05-06,0.11660088777542109,0.2809135534986853,0.6024855482578277
2009-05-07,0.19576131016016002,0.24451378528028722,0.5597249169647693
2009-05-08,0.11635132804512974,0.29018931988626717,0.5934593510627747
2009-05-09,0.06978598058223719,0.3905272664502263,0.5396867559850216
2009-05-10,0.10813475437462326,0.2803783385455608,0.6114869135618209
2009-05-11,0.14906464405357833,0.23387391857802864,0.6170614370703698
2009-05-12,0.18312533352524038,0.27929998781532045,0.5375746794044971
2009-05-13,0.06355496682226654,0.3049240024015307,0.6315210285782814
2009-05-14,0.08904578238725656,0.388632820174098,0.5223213984817267
2009-05-15,0.11334894999861712,0.2511406012624502,0.6355104465037584
2009-05-16,0.08131030522286889,0.3414566668123007,0.5772330418229104
2009-05-17,0.1441686629876494,0.1510446701571345,0.7047866672277451
2009-05-18,0.1067757116258144,0.3119948652386665,0.5812294166907668
2009-05-19,0.2122611020132899,0.25969450477510686,0.5280443926155567
2009-05-20,0.1347951619699597,0.5184566636383533,0.3467481787502766
2009-05-21,0.1192233377695083,0.38351957496255634,0.4972570887207985
2009-05-22,0.06797385454177851,0.34826649926602843,0.5837596602737903
2009-05-23,0.13212350320070979,0.3064103994891047,0.5614660939574242
2009-05-24,0.10541376449167725,0.25533652998507017,0.6392497164011002
2009-05-25,0.08682349719107148,0.25349419362843034,0.6596823087334633
2009-05-26,0.13401666596531864,0.346808431558311,0.5191749051958322
2009-05-27,0.13532129108905788,0.2954336693882942,0.5692450430989265
2009-05-28,0.23340213537216184,0.12395068764686581,0.6426471692323684
2009-05-29,0.1327135513350367,0.3017420139536261,0.5655444274842739
2009-05-30,0.07738983064889902,0.21630244504660365,0.706307725906372
2009-05-31,0.0954021485894918,0.263122050948441,0.6414758065342903
2009-06-01,0.1334018067270517,0.25685208272188903,0.6097461178898811
2009-06-02,0.14980994105339046,0.16167174406349655,0.688518316745758
2009-06-03,0.1324528933316469,0.2782709319517016,0.5892761632800102
2009-06-04,0.07180721431970592,0.2823782672360539,0.6458145052194595
2009-06-05,0.16657966706901786,0.2330837135761976,0.6003366282582283
2009-06-06,0.08647030331194397,0.3430893563851714,0.5704403464496136
2009-06-07,0.13059675656259057,0.34174394302070144,0.5276592922210693
2009-06-08,0.11463516477495427,0.37903486873954534,0.506329964697361
2009-06-09,0.10979829944670197,0.3101794186234474,0.5800222899019718
2009-06-10,0.10556118965148922,0.24886685423552987,0.6455719532072544
2009-06-11,0.14314809858798977,0.21202524844557044,0.6448266518115997
2009-06-12,0.1567075659334659,0.18249203905463215,0.6608003810048103
2009-06-13,0.051755901053547826,0.3731230536103249,0.5751210498809814
2009-06-14,0.054065311923623044,0.29243800595402714,0.6534966963529587
2009-06-15,0.07156202644109722,0.3341426591947675,0.5942953053116798
2009-06-16,0.10929337266832587,0.24895862493664023,0.6417479999363422
2009-06-17,0.12121098749339577,0.20073267165571448,0.678056330382824
2009-06-18,0.0930200537666678,0.2853056319057941,0.6216743163764477
2009-06-19,0.15778112292289728,0.2258450762927532,0.6163738071918488
2009-06-20,0.06122089803218836,0.38502436351031066,0.5537547503411769
2009-06-21,0.07547603201121088,0.4400654649734497,0.4844585034251213
2009-06-22,0.07743581488728518,0.26711146157234905,0.6554527293145657
2009-06-23,0.06900439776480194,0.37041983857750893,0.5605757628381253
2009-06-24,0.08994726710021492,0.3821476327255368,0.5279051102697849
2009-06-25,0.12694005891680715,0.19706001020967956,0.6759999260306359
2009-06-26,0.12606792505830522,0.1756572715193033,0.6982748067378998
2009-06-27,0.12274228684604163,0.2331368144229054,0.6441208915412426
2009-06-28,0.04154494322836394,0.44137703113257887,0.5170780283212661
2009-06-29,0.09690731935203072,0.3241389689594507,0.5789537179470062
2009-06-30,0.09631269797682758,0.38328843723982564,0.520398858487606
2009-07-01,0.10579485923051829,0.24361330345273013,0.6505918425321578
2009-07-02,0.0792455823346972,0.305493516549468,0.6152609086036682
2009-07-03,0.0616354394704103,0.22650460109114642,0.7118599700927735
2009-07-04,0.12274584282189605,0.21389973070472476,0.6633544299006462
2009-07-05,0.11434632226824755,0.25072918381541964,0.634924486875534
2009-07-06,0.0760701703652739,0.3685615972802043,0.555368225723505
2009-07-07,0.054054990559816316,0.3482521741837262,0.5976928350329399
2009-07-08,0.11618549399077889,0.3106203615292907,0.5731941519677639
2009-07-09,0.0684904351085424,0.24179234649986026,0.6897172167897224
2009-07-10,0.05061345823109145,0.3759561635553837,0.5734303721785545
2009-07-11,0.11813143789768216,0.2098931677266955,0.6719753859937191
2009-07-12,0.1545598618686199,0.33285615358501675,0.5125839808583259
2009-07-13,0.06991754375398154,0.27216582048684357,0.6579166303575039
2009-07-14,0.13091744225472207,0.28712796602398155,0.5819545957446098
2009-07-15,0.15554899007081982,0.280385319776833,0.5640656971931457
2009-07-16,0.11138923689723011,0.23548787437379357,0.6531228941679
2009-07-17,0.11535606294870374,0.26290210623294114,0.6217418330907821
2009-07-18,0.15375877112150188,0.2752982628718018,0.5709429739415646
2009-07-19,0.1099069964140653,0.2649921204522252,0.6251008892059327
2009-07-20,0.11304632794111963,0.33610358197242024,0.5508500944077969
2009-07-21,0.12583487480878827,0.316993122883141,0.5571719971299172
2009-07-22,0.06988202039152379,0.3270628175139427,0.6030551654100418
2009-07-23,0.11059468924999233,0.25237870484590524,0.6370266088843346
2009-07-24,0.11163619473576541,0.23486217767000195,0.6535016125440598
2009-07-25,0.07972968954592939,0.3319360603392124,0.5883342471718788
