Close,Predicted_Close
7355.686035199999,7400.079
7467.463964799998,7397.0005
7520.317968800001,7490.7686
7572.963965000001,7604.9263
7677.716015799999,7685.127
7777.276074400001,7775.332
7726.5081058000005,7819.1646
7716.2980472,7754.184
7718.656055000001,7692.758
7729.3600588,7667.973
7777.6419924,7738.95
7868.408008,7839.383
7904.536035400001,7910.6094
7919.6379884,7907.9585
7940.697949400001,7867.571
7948.7419924,7885.7515
7937.608008,7933.5176
7985.6200196,7944.8325
8043.2840822,7960.154
8052.874121200001,8005.946
8009.6581054,8036.449
8019.534082,7998.3306
7990.9240234,7967.4043
7957.25,7943.575
7946.2419922,7948.237
7982.895996199999,7979.281
7992.3740234,8012.222
8052.206054600001,8034.3223
8094.4180662,8077.888
8121.642089599999,8133.546
8201.9901364,8172.4854
8280.7301756,8249.438
8346.0402342,8332.75
8394.3861326,8407.54
8466.8341796,8421.052
8465.240039,8462.041
8476.9320312,8458.405
8431.4539062,8461.481
8415.748046800001,8416.075
8354.5458982,8381.862
8371.608007600002,8348.279
8372.755859,8378.778
8400.1859372,8411.96
8392.3478514,8427.445
8394.0839842,8399.858
8387.9660154,8356.526
8352.9999998,8369.364
8349.351953000001,8364.307
8390.991992,8370.793
8479.816015600001,8406.36
8533.2919922,8498.855
8608.3361328,8602.2295
8677.6242186,8665.587
8730.1841796,8711.137
8738.7941404,8737.294
8743.232031000001,8760.124
8755.987890400002,8772.051
8760.123828,8768.157
8767.349804599999,8775.194
8736.877734400001,8782.63
8685.1998048,8730.45
8636.831836199999,8639.481
8593.767773599999,8555.817
8541.861914199999,8530.436
8487.2378908,8510.455
8450.8859376,8453.654
8411.4220704,8396.66
8394.7822268,8354.382
8374.514062600001,8366.824
8412.588086,8372.267
8437.4060548,8424.948
8478.2458984,8452.072
8439.913867,8476.728
8417.209960799999,8428.079
8344.0540038,8375.481
8290.336035,8301.067
8226.158105400002,8229.386
8199.3140626,8194.564
8200.675976800001,8172.846
8239.854003999999,8214.995
8327.413965,8282.142
8433.144043,8399.876
8552.628125,8536.801
8655.9222656,8645.875
8767.212304800001,8749.748
8820.222265800001,8839.922
8891.716211199999,8886.102
8961.576172,8942.593
9013.648047,9014.352
9049.8039064,9072.888
9087.6958986,9100.107
9104.729883000002,9104.991
9120.4039066,9119.639
9156.0138674,9142.178
9200.708008,9190.198
9242.758008,9249.617
9263.117969,9274.535
9302.809961,9267.469
9313.088086,9298.513
9297.340039,9321.902
9313.468164,9296.075
9341.8542968,9285.691
9332.1203126,9312.483
9291.5982424,9310.319
9286.8962894,9233.618
9270.406250199998,9192.157
9260.7781252,9206.477
9297.6900392,9251.427
9372.478125,9337.042
9436.7480468,9431.821
9489.6199218,9495.4
9535.7359374,9538.053
9543.3839842,9562.265
9540.7839842,9563.265
9495.0458982,9539.026
9442.4759764,9442.281
9395.2720702,9356.199
9374.6859374,9328.955
9374.8978516,9360.226
9422.2218752,9417.574
9491.583984599998,9476.981
9543.7439454,9543.83
9580.850000200002,9590.813
9618.0640626,9612.424
9666.9621094,9644.349
9698.25,9703.243
9741.2080078,9752.326
9771.620117199998,9787.127
9800.9121094,9799.348
9792.2800782,9807.401
9776.984179800002,9786.523
9745.9822268,9749.198
9748.0822268,9692.144
9730.548242399998,9706.348
9723.294336,9726.722
9683.6623046,9718.097
9648.158203,9627.921
9610.2361326,9543.197
9608.046093599998,9544.008
9610.7060546,9602.108
9666.224023400002,9662.257
9741.678125,9720.473
9798.888086,9782.6455
9826.85,9838.595
9884.906054800002,9861.811
9940.1201174,9914.2705
9966.3140626,9979.451
10007.5921876,9992.188
10041.6763674,10032.343
10028.3763674,10040.755
10032.0501954,10007.363
10027.3041018,10013.535
9982.458008,9993.631
9950.5958986,9945.405
9913.2619142,9905.315
9889.516015800002,9841.186
9837.626172,9859.589
9821.9222658,9826.794
9799.8703126,9796.858
9807.760156200002,9778.474
9816.4361328,9780.576
9878.5740234,9841.603
9966.0740234,9916.958
10061.0859376,10022.078
10158.9099612,10125.423
10197.2119144,10208.37
10246.621875399998,10224.796
10282.6257816,10240.937
10320.7158206,10291.888
10347.7257814,10358.82
10374.719922,10396.125
10384.2580078,10381.053
10393.0560546,10352.038
10392.3140624,10379.515
10399.9322266,10404.195
10395.428125,10427.804
10400.7640626,10386.5625
10404.8900392,10343.819
10408.6839846,10364.044
10389.0339846,10383.615
10404.830078399998,10369.325
10413.88418,10351.585
10376.762109799998,10368.211
10353.6361332,10346.219
10361.5720706,10320.034
10378.0919924,10340.374
10400.279883,10388.102
10433.4859376,10439.786
10454.3,10451.676
10434.7859376,10434.543
10406.2638672,10374.008
10388.8818358,10316.929
10391.4677734,10348.907
10396.531836,10407.761
10438.8978516,10450.535
10482.5359376,10492.665
10508.7900392,10528.824
10525.5060548,10539.876
10517.827929800002,10548.611
10530.6019532,10500.654
10535.5898438,10505.373
10541.2437502,10523.876
10552.9138674,10543.374
10590.9419924,10565.38
10606.948047000002,10590.286
10617.996093999998,10621.148
10639.4140626,10624.256
10660.1519532,10648.802
10658.443945399998,10682.247
10670.7318362,10626.931
10665.9099612,10644.061
10607.7320316,10609.475
10500.2181644,10495.859
10417.6601566,10335.272
10311.4322268,10234.007
10238.0341798,10187.691
10184.1501954,10176.863
10163.0201172,10154.171
10160.7541014,10112.29
10181.2660154,10125.59
10188.1439452,10189.593
10164.4878906,10225.208
10153.4679688,10161.47
10098.0398438,10072.629
10050.3978516,9995.66
10003.9638672,9996.461
10032.3660156,10013.512
10049.7478514,10059.193
10121.8318358,10069.193
10171.951953,10129.379
10242.8560546,10212.575
10294.4878904,10298.759
10351.3359374,10354.158
10354.0560546,10382.307
10367.040039,10357.297
10352.6660154,10356.947
10337.2480468,10332.931
10341.330078,10302.709
10366.0441406,10331.636
10370.5640626,10364.68
10395.1859376,10383.563
10443.3740234,10410.932
10473.1199218,10467.086
10504.7998046,10514.616
10538.913867,10541.233
10572.4539062,10556.475
10584.1519532,10578.8125
10602.0781252,10600.415
10626.398242400002,10618.853
10659.6662112,10642.082
10693.1322268,10684.819
10716.5902346,10738.563
10745.338086,10729.993
10785.9080078,10747.375
10806.4041016,10799.368
10818.8121094,10815.03
10840.488086,10817.37
10862.4822268,10830.252
10866.2001956,10867.721
10870.296094,10901.555
10887.4681642,10879.143
10912.1060548,10886.874
10926.9320312,10912.224
10924.951953,10943.88
10939.0400388,10919.625
10953.0958982,10904.379
10959.5798826,10926.774
10969.4658202,10964.539
11014.583984399998,10995.602
11058.0839844,11049.758
11062.3460938,11099.788
11079.5621094,11043.81
11099.090039,11027.586
11099.451953,11053.789
11097.3958984,11086.98
11134.5199218,11107.12
11157.1160154,11154.247
11132.1021482,11198.761
11116.17207,11095.874
11122.7781246,11026.094
11083.644140400002,11048.87
11073.0041014,11018.104
11059.9599608,11051.0
11024.2720702,11013.188
10894.8720702,10943.71
10769.2359374,10752.435
10695.8978514,10549.78
10660.1958984,10549.005
10666.211914,10623.002
10718.7378906,10718.789
10766.6839842,10772.514
10734.8220702,10736.836
10687.360156,10665.008
10596.8521482,10600.61
10453.8640624,10527.763
10368.5099608,10388.895
10256.6580076,10248.861
10163.217968599998,10170.353
10069.233984199998,10086.333
10107.4300778,10020.49
10096.0781248,10047.134
10087.5679686,10077.874
10128.7259764,10069.626
10184.891992,10113.072
10119.4878906,10172.81
10055.4599608,10134.722
10038.6521484,10035.96
9968.5941406,9960.112
9952.0441406,9916.09
10007.8642576,9964.856
10082.7441404,10053.172
10175.7019528,10130.94
10277.743945,10224.148
10330.0718748,10297.985
10377.985742,10350.091
10428.2898436,10382.89
10406.0398436,10418.867
10383.8359374,10395.727
10327.561914,10352.273
10266.1958984,10275.577
10205.4177734,10188.445
10120.7738282,10147.95
10015.8896484,10046.676
9931.835742,9931.768
9840.3699218,9824.727
9761.390039,9739.508
9790.9861326,9703.14
9863.9802732,9777.275
9957.0802732,9910.466
10063.0380856,10041.336
10186.9179684,10126.055
10256.6058592,10209.337
10300.6697264,10275.134
10280.64375,10309.855
10268.2757814,10239.225
10241.6638674,10166.281
10192.4259766,10155.605
10185.0240236,10144.599
10250.3679688,10186.59
10324.5679688,10266.507
10386.1140626,10362.459
10461.583984600002,10448.387
10490.5560548,10491.4795
10498.820117400002,10495.859
10528.6101564,10483.231
10548.348047,10527.999
10584.858008,10573.34
10626.4220706,10612.222
10663.9458986,10634.42
10668.819922,10634.178
10670.3939454,10646.479
10610.0740234,10636.363
10539.0679686,10538.206
10468.9861328,10416.563
10389.638086,10339.847
10341.9580078,10297.737
10349.3,10315.844
10339.5519532,10351.143
10321.6458984,10325.054
10296.1259764,10265.005
10223.046093599998,10213.796
10151.9499998,10140.124
10094.8699216,10081.02
10082.275976399998,10024.892
10049.340039,10039.442
10044.1939454,10043.235
10086.0759768,10021.868
10152.933984599998,10086.202
10212.389844,10185.942
10278.5818362,10291.455
10353.039844,10341.648
10382.1939454,10365.917
10410.7279298,10392.737
10429.9679688,10429.045
10467.1279296,10479.069
10504.2720702,10516.1045
10540.190039,10547.203
10569.2060546,10575.318
10611.1041014,10586.163
10658.0121092,10648.037
10691.3279294,10709.468
10704.8458982,10741.52
10755.3279296,10722.478
10767.011914,10747.085
10786.433789,10774.248
10805.6279296,10799.056
10830.7539062,10814.856
10824.6378906,10803.518
10812.483789,10808.196
10829.7998048,10783.703
10856.2738284,10810.817
10888.379883,10869.111
10923.740039200002,10905.5625
10975.5541018,10943.259
10990.6902346,10979.6455
11016.376172,10999.728
11045.5742188,11030.936
11056.8341796,11058.82
11083.504296800002,11055.558
11075.148242,11085.485
11077.5261718,11036.276
11087.926171800002,11027.252
11101.8820312,11065.837
11105.9539062,11101.721
11144.121875,11136.267
11147.7839842,11159.538
11141.2599608,11146.704
11138.4460936,11129.268
11130.560156,11120.417
11134.4121092,11125.961
11152.1820312,11157.76
11216.359961,11187.749
11281.4779298,11268.07
11337.921875200002,11351.487
11369.5279298,11390.5
11397.909961,11371.1875
11367.561914,11351.336
11317.261914,11299.746
11276.2878906,11230.989
11211.6378906,11198.6
11141.8058594,11110.915
11121.4320314,11038.43
11123.6259768,11063.25
11118.948047,11115.871
11121.5220704,11146.599
11157.4021484,11108.043
11139.530078,11119.131
11109.3181638,11117.518
11074.8060544,11081.732
11118.6880856,11029.882
11153.7140622,11077.62
11211.7580076,11181.867
11273.6980468,11279.683
11344.3261718,11340.224
11367.666211,11367.252
11369.1960938,11377.586
11374.8421874,11378.739
11388.1160154,11393.464
11411.591991999998,11413.086
11428.5898436,11446.875
11454.4279296,11463.678
11470.7458984,11483.717
11480.659961,11479.593
11491.9839844,11484.515
11512.3880858,11506.323
11527.2361326,11537.177
11539.860156,11566.289
11559.3421872,11574.687
11569.7861326,11582.539
11571.830078,11592.401
11572.6339844,11588.691
11595.7779298,11583.6
11618.9058596,11613.781
11646.4078126,11645.42
11671.9277344,11684.2
11691.3777344,11693.587
11684.717773400002,11679.607
11680.8578124,11643.31
11687.3679688,11637.588
11694.286133,11682.515
11716.8101564,11707.706
11756.906055,11738.881
11787.588086199998,11780.994
11801.059961199999,11815.159
11829.047851799996,11832.01
11867.675781399998,11857.391
11895.5279298,11917.038
11927.558007999998,11957.548
11960.964062600002,11984.577
11951.336132799997,11998.715
11933.618164200001,11893.33
11946.2121094,11839.697
11957.517968800003,11889.356
11972.003906399998,11964.201
12025.6939456,12020.4
12079.6339846,12065.469
12118.232031599999,12114.825
12157.816015800001,12170.532
12191.2220704,12210.665
12227.443945399998,12220.351
12248.7560548,12239.932
12247.4539062,12260.104
12257.109960999998,12243.631
12274.879882800002,12251.507
12298.477929600002,12278.723
12287.3978514,12318.285
12263.225976399997,12255.857
12219.291992,12155.18
12181.754101399996,12074.75
12148.7720702,12067.969
12117.817968599998,12118.724
12110.021875000002,12112.709
12147.961914,12089.041
12155.847851600001,12136.38
12128.5859374,12156.393
12159.8580078,12137.304
12189.1160156,12150.477
12134.398047,12174.714
12109.3021486,12117.104
12089.928125199996,12069.337
12018.136132999998,12025.017
11898.178125199998,11947.177
11856.174023599999,11815.978
11818.9978516,11762.999
11827.671874999998,11771.081
11860.3138672,11857.063
11954.857812400001,11940.789
12034.0517576,12002.774
12106.4658202,12069.964
12138.7357422,12135.21
12190.811718800001,12175.15
12243.729883000002,12214.2295
12273.5640628,12267.545
12304.7900394,12279.46
12345.220117399998,12316.805
12368.198242399998,12361.106
12383.426171999998,12388.922
12401.378125,12409.07
12402.044140600003,12413.983
12398.2601564,12404.676
12372.1960938,12397.646
12341.0441406,12340.577
12316.176171999998,12294.953
12308.5322266,12270.26
12272.628125,12280.657
12273.262109400002,12240.702
12309.7720704,12228.754
12353.940039,12288.637
12381.549999999997,12370.316
12460.3060546,12424.979
12545.148046799999,12483.492
12607.101953,12560.089
12668.011913999999,12638.42
12733.5080078,12698.631
12775.935937599997,12762.037
12782.459961000002,12797.757
12746.6320314,12777.315
12712.2720704,12689.989
12687.7359376,12645.326
12678.3060548,12651.233
12659.5960938,12688.6455
12681.9460938,12671.103
12673.348047,12654.3955
12646.0861328,12622.174
12589.930078,12580.477
12575.959961000002,12522.734
12557.840039000002,12505.398
12541.0980468,12531.565
12507.6759766,12524.348
12483.0019532,12469.481
12449.8980468,12406.882
12409.3859376,12382.282
12395.293945400002,12370.001
12433.0,12388.086
12419.7859374,12445.509
12390.5638672,12412.125
12340.2638672,12345.031
12269.9398438,12261.593
12170.14375,12178.642
12121.9039064,12119.532
12097.066015800001,12071.054
12057.1960938,12074.292
12029.798047000002,12041.512
12030.858203400001,11996.197
12000.5240236,12008.47
11967.9558594,11982.944
11978.445898600003,11962.059
12003.927929799998,11955.497
12026.7078126,12001.893
12069.187890799998,12081.161
12086.883984600001,12120.1455
12072.927929800002,12091.726
12065.5638672,12020.741
12065.3,12005.417
12095.65,12060.41
12168.5179688,12141.011
12298.1558594,12246.376
12403.417968800002,12375.539
12490.883789,12474.235
12582.4978514,12547.001
12631.0699216,12615.08
12615.6679686,12642.98
12591.0699218,12601.379
12564.188086,12537.097
12507.714062600002,12504.838
12472.2201174,12476.729
12448.1001954,12459.2
12476.2082032,12422.283
12492.268164,12447.726
12549.726171799999,12491.4795
12590.0121092,12558.557
12631.540039,12607.515
12614.3160156,12612.216
12560.4439454,12570.975
12463.5839846,12469.199
12356.000000200003,12362.253
12263.938086,12257.095
12137.002148399999,12177.658
12055.7802734,12068.263
11884.4941406,11964.187
11744.768164200003,11790.551
11480.240039200002,11599.994
11354.869922000002,11370.186
11119.569922,11227.247
11071.4958984,11089.881
11036.3777342,11033.087
11170.9878906,11077.367
11204.219922,11184.593
11342.2738282,11271.598
11311.7279298,11330.322
11221.4541018,11272.533
11095.8041018,11144.274
11049.9701174,11031.752
11032.0701174,11016.856
11063.9181642,11087.816
11157.2960938,11145.913
11294.2160156,11184.54
11370.854101399998,11281.264
11429.4181638,11387.808
11498.1681638,11479.674
11489.3121092,11527.615
11409.3220702,11480.001
11380.3041016,11367.615
11316.759961,11323.713
11216.4718752,11311.111
11180.6439454,11230.64
11173.9539062,11133.957
11140.3279296,11081.052
11167.8019532,11091.233
11271.1939454,11167.451
11339.171875200002,11248.106
11399.7339846,11317.716
11375.355859599998,11357.252
11235.4859376,11312.795
11087.9640626,11147.136
11016.5341798,10978.385
10972.9402346,10920.923
10950.152344,10973.275
11034.1824222,11020.066
11062.562305,11053.047
10984.8501956,11036.421
10908.454101799998,10920.285
10894.2640626,10823.612
10888.1339844,10809.302
10926.0820312,10872.585
11081.6580078,10954.337
11203.1759766,11082.798
11318.9558594,11216.016
11389.9158204,11329.408
11498.1898438,11402.765
11490.9539062,11478.541
11523.1039062,11490.348
11520.2580078,11496.25
11532.9880858,11504.749
11565.848046800002,11511.043
11669.172070199998,11569.828
11695.0861326,11664.138
11767.970117,11714.821
11901.324023400002,11757.116
11985.788086,11862.576
11994.066015799997,11990.738
11984.3339846,12030.89
11977.733984599998,11947.54
11944.917968999998,11877.427
11895.3439454,11882.221
11918.019921799998,11909.746
12020.463867199998,11946.73
12009.4439454,12000.147
11979.3220704,11968.178
12013.4099612,11922.512
12015.5281254,11943.791
12000.724219,11986.652
12025.654101799999,12032.692
12001.0281252,12006.643
11929.524218799997,11933.99
11823.190038999997,11870.049
11702.7019532,11767.938
11573.0939454,11660.623
11465.2779298,11536.265
11410.6478518,11415.965
11412.3119144,11382.358
11522.7039066,11414.373
11675.200000199999,11550.006
11832.753906400001,11727.616
11947.7179688,11867.212
12066.6179688,11971.565
12096.7560546,12055.746
12092.290039,12117.599
12125.2580078,12110.968
12109.969921799999,12118.912
12070.932031199998,12103.898
11996.3541016,12062.341
11970.575976600001,11987.534
11907.001953,11933.84
11855.9759766,11888.871
11885.7039062,11850.938
11942.5558592,11891.298
12002.7240234,11960.905
12088.2460938,12033.636
12193.264062399998,12123.731
12202.830078,12197.198
12238.690038999997,12209.189
12248.2718748,12229.763
12268.9478514,12225.025
12294.361914,12254.124
12347.2199218,12302.822
12361.7958984,12341.017
12396.8220704,12352.668
12409.8400392,12363.028
12416.046093799998,12390.405
12427.109961,12413.148
12439.5378906,12433.811
12457.413866999997,12428.238
12480.709960599997,12441.644
12515.6160154,12478.538
12565.508203,12537.369
12622.8603514,12599.433
12661.596289,12658.35
12697.5761718,12680.35
12719.7060546,12701.606
12707.701953,12715.696
12696.681835999998,12694.846
12688.1138672,12664.908
12679.635937600002,12639.625
12673.7919922,12654.255
12714.1460938,12675.481
12752.428125,12730.769
12801.4861328,12780.464
12834.984179599998,12816.876
12871.9941406,12846.26
12859.7941406,12863.286
12865.5761718,12834.498
12865.5921874,12828.3545
12844.9921874,12843.242
12847.716210800001,12812.778
12877.4441404,12824.908
12895.774218599998,12864.618
12907.8521484,12913.063
12948.6001954,12938.828
12964.374218800001,12960.745
12970.7021486,12979.613
12978.588086,12984.796
12981.268164000001,12995.747
12980.390039,12973.985
12979.314062399999,12951.535
12975.5740232,12958.449
12926.380077999998,12955.1045
12903.4320312,12854.66
12888.9601562,12801.017
12877.85,12826.869
12877.2300782,12870.56
12960.9359376,12918.865
13032.2898438,13013.322
13101.253711,13098.954
13163.3738282,13165.998
13219.2578126,13160.665
13217.759961,13193.1
13203.864062600001,13186.935
13162.540039000001,13153.801
13132.162109400002,13093.377
13132.6621094,13068.486
13138.1701172,13120.247
13138.488086,13164.616
13158.4242188,13153.093
13184.6861328,13136.655
13189.258203,13157.07
13189.6220702,13203.58
13179.330078,13209.955
13162.193945200002,13150.711
13105.7039062,13090.561
12995.991797000002,13012.108
12917.1597656,12889.857
12899.5257812,12821.945
12857.4158204,12853.3545
12855.7798828,12863.973
12935.701953,12884.645
12981.174023399999,12953.858
12976.677929599999,13003.256
13012.611914,13001.299
13013.7638672,12998.318
12990.9677734,12976.681
13002.5617188,12976.785
13050.6658204,13007.242
13090.4757812,13076.489
13147.767773400003,13143.94
13203.3199218,13178.717
13238.890038799998,13212.5625
13239.2839842,13236.819
13201.275976399997,13230.741
13160.256054399999,13163.906
13090.8099608,13088.25
13004.1078124,13006.5
12933.7978514,12915.438
12890.263867,12862.958
12827.6277342,12828.598
12767.6097654,12767.724
12720.3078124,12700.221
12637.7978514,12637.961
12547.5539062,12552.664
12509.380078200002,12458.842
12483.541992199998,12448.972
12463.0621094,12455.271
12480.5140626,12448.581
12497.604101600002,12461.713
12512.846093799999,12457.995
12496.2562502,12495.382
12475.716211,12488.275
12393.4802734,12437.884
12322.80625,12336.936
12232.258203,12229.602
12231.2441404,12165.07
12244.7460936,12217.837
12331.8720702,12318.069
12393.8261718,12418.666
12482.9960938,12451.658
12499.3140626,12488.457
12537.5041016,12502.923
12580.098047,12543.695
12646.2160156,12606.743
12698.922070199998,12673.799
12764.5240232,12743.408
12748.8560544,12785.257
12723.5781246,12735.626
12675.746093399997,12673.689
12615.214062199999,12604.467
12575.7380858,12556.793
12581.4759766,12560.532
12629.3378908,12564.089
12703.0837892,12635.31
12784.881836,12727.955
12838.813867199999,12813.156
12872.855859399999,12855.75
12844.0958984,12833.081
12800.4419922,12786.982
12732.6160156,12725.292
12667.9359374,12660.718
12668.8599608,12603.282
12667.043945199997,12626.455
12697.5279296,12663.09
12758.361914,12704.626
12832.380078199998,12763.62
12841.476171800003,12828.019
12840.3261718,12833.214
12802.682226399998,12784.057
12756.1521484,12715.57
12745.0660156,12681.573
12795.683984399999,12728.578
12865.9939454,12843.233
12944.2658206,12952.757
13004.281836200002,12998.034
13002.471875199999,12998.96
13006.573828399998,12955.764
13015.4738284,12972.621
13047.4578126,13025.496
13087.3597656,13087.44
13144.621874999999,13133.672
13166.9779296,13154.745
13177.361914,13174.52
13178.0699218,13176.766
13175.8980468,13175.907
13192.8820312,13173.081
13206.3320312,13193.055
13226.774023199998,13224.644
13233.062109200002,13250.957
13234.6580078,13217.935
13196.1279296,13181.317
13172.681836,13116.087
13143.2878908,13103.546
13123.169922,13100.74
13110.1140626,13096.272
13098.7640626,13091.048
13085.338086,13049.335
13067.5921876,13042.75
13056.4902346,13033.85
13093.3941408,13034.255
13154.5800782,13116.381
13187.2701172,13202.75
13244.754101599998,13244.72
13301.9279296,13282.298
13351.5,13311.224
13408.8460938,13383.332
13468.6080078,13470.491
13516.863867000002,13520.965
13565.7859374,13550.443
13577.1998046,13571.703
13574.4197266,13591.45
13575.583789200002,13574.247
13554.165820599997,13573.416
13521.275781599998,13528.487
13499.083789400001,13465.146
13470.615820599998,13455.401
13461.8539066,13443.669
13466.816015999999,13465.965
13483.036133200001,13478.59
13500.914258199999,13484.445
13535.5183598,13512.712
13549.2263676,13556.16
13547.4603518,13573.401
13517.532226799998,13527.664
13467.738086,13437.891
13411.4779296,13364.325
13379.593945200004,13326.601
13395.243945200002,13356.39
13437.649999800004,13435.395
13482.160156199998,13498.708
13485.092187599997,13528.109
13469.4240234,13453.269
13379.5740234,13377.375
13283.6419922,13264.268
13194.5898438,13166.415
13147.3298828,13115.366
13097.4439454,13091.597
13123.4619142,13079.053
13126.625976599998,13135.813
13128.378125,13143.676
13156.072070400001,13128.411
13123.326171999997,13137.447
13039.066211,13076.428
12983.512109400002,12973.568
12924.040039,12887.488
12826.140039,12837.177
12753.783984200001,12791.104
12699.995898399999,12717.138
12654.579882799999,12627.329
12650.7558594,12573.165
12657.221875000001,12626.858
12710.409765599998,12691.245
12803.8398436,12751.363
12879.651953,12846.31
12896.0859374,12907.35
12935.4060546,12910.924
12972.3921874,12919.87
12975.602148400001,12956.73
12975.2480468,12985.881
12989.978124799998,12989.957
12999.8541012,12978.156
13010.2980466,12984.438
13036.2080076,13014.026
13077.0640624,13064.333
13136.3960938,13108.957
13178.588086,13166.02
13197.9240236,13187.14
13193.9000002,13183.125
13207.0019532,13159.4375
13227.5058594,13171.674
13228.809765800002,13231.088
13257.009765799998,13247.346
13268.175781399998,13263.341
13248.8837894,13209.682
13201.609766,13173.94
13170.4777346,13138.797
13095.755859599998,13102.194
13078.4158204,13023.894
13133.1398438,13013.938
13188.4939454,13115.169
13256.274023599999,13232.724
13345.509961,13321.792
13390.451953200001,13361.395
13386.0439454,13351.43
13402.0158204,13355.571
13412.659765799997,13390.499
13437.2658204,13434.289
13478.473828200002,13470.572
13502.6179688,13497.144
13527.5779296,13504.996
13559.832031000002,13532.852
13600.8099608,13574.128
13649.6980468,13632.855
13712.5179686,13700.066
13772.510156199998,13761.614
13818.956054800003,13818.76
13867.398047,13858.491
13893.6160158,13899.522
13900.6660158,13910.24
13923.4279298,13888.614
13923.0580078,13908.961
13928.0339844,13891.805
13943.2539062,13899.905
13959.947851600002,13924.215
13956.583789200002,13930.142
13974.8158204,13946.759
13982.695898399998,13960.429
13981.9740234,13980.633
13987.841992,13982.156
13985.599999799999,13974.291
13998.485937400003,13966.516
13980.2539062,13988.426
13959.7958984,13963.603
13965.2320312,13910.728
13925.714062399999,13921.679
13898.606054599999,13875.133
13928.172070199998,13853.06
13962.9460936,13908.899
13980.7640624,13973.659
14049.494140399998,14023.68
14120.222069999998,14067.707
14164.396093400002,14131.192
14219.396093399999,14202.939
14280.8781246,14263.539
14344.77207,14324.814
14384.0300778,14377.227
14415.838085599999,14419.395
14457.7679684,14447.258
14481.175976399998,14483.966
14482.129882599998,14485.033
14483.282030999999,14477.155
14494.572070200002,14467.687
14471.0421874,14480.75
14470.626171599994,14454.623
14469.764257600002,14458.217
14490.5302734,14444.368
14493.416210799998,14471.645
14524.8261718,14489.632
14536.990039000002,14516.557
14579.841992199998,14544.4375
14577.9818358,14590.05
14593.971875,14576.05
14591.3138672,14577.249
14599.4400392,14562.943
14601.730078199998,14569.97
14652.1082032,14608.011
14703.914062400001,14681.618
14763.8759764,14758.9795
14761.019921599998,14791.523
14777.683984,14708.364
14740.953906,14676.296
14675.353906,14637.635
14611.8439452,14588.045
14605.437890599998,14546.136
14597.9738282,14538.787
14609.5158204,14583.483
14642.247851799999,14626.114
14675.255859600002,14661.873
14725.571875200001,14682.603
14749.639844,14725.951
14754.569922,14769.731
14780.7259766,14751.983
14833.0080078,14762.256
14863.0359374,14827.91
14906.316015400002,14891.25
14987.149999800004,14952.976
15037.358007600003,15016.354
15066.264062199998,15055.62
15090.8220702,15082.253
15122.6320312,15090.458
15156.7460938,15105.483
15186.866015800002,15159.664
15234.048047200002,15195.289
15282.768164200003,15239.917
15317.234179800002,15285.236
15323.530078200001,15328.914
15335.7861328,15325.217
15325.525976399998,15298.362
15340.347851400002,15282.486
15323.391796800002,15309.407
15326.863867000002,15297.435
15291.077929399999,15289.695
