Period,MSE,RMSE,MAE,R²,MAPE,Direction Accuracy,MaxAPE,True,Predicted
"('2009-01-01', '2011-12-31')",2164.8847498637124,46.52832201856964,35.47002719968756,0.9987577940452645,0.34337832255524864,0.9856115107913669,1.7332891455599508,"[11522.7039066 10120.7738282 11429.4181638 11411.591992  12121.9039064
 10160.7541014 12575.959961  10353.6361332 10038.6521484 10049.7478514
 10268.2757814 10393.0560546 12181.7541014  8820.2222658 12549.7261718
 11147.7839842 11595.7779298 10184.891992  11901.3240234 11141.2599608
 12000.724219  12157.8160158 11271.1939454 10256.6580076 11829.0478518
 12057.1960938 11946.2121094  8636.8318362 10806.4041016 10366.0441406
  9666.2240234 12631.540039   9826.85       9395.2720702 10353.039844
 12687.7359376 10181.2660154 12079.6339846 10490.5560548  9610.7060546
 10716.5902346  8239.854004  11388.1160154 12615.6679686 11994.0660158
 11170.9878906 12092.290039  10894.8720702  8655.9222656 12117.8179686
 11951.3361328  9302.809961  11121.5220704  7985.6200196  8437.4060548
 12746.6320314 10242.8560546 10468.9861328 10094.8699216 11109.3181638
  8415.7480468 12106.4658202 11944.917969   8767.2123048 11216.359961
 12591.0699218 10163.0201172  8593.7677736  9798.888086  10280.64375
 10666.211914   7729.3600588 11374.8421874  9013.648047  11116.17207
 12088.2460938 10186.9179684 11342.2738282  9771.6201172 10383.8359374
 10818.8121094 10862.4822268 12070.9320312 12219.291992   9608.0460936
 10812.483789   8394.7822268  9889.5160158  8431.4539062  8226.1581054
 11669.1720702 12460.3060546  8608.3361328 10069.2339842  8199.3140626
 10434.7859376 10384.2580078 12341.0441406 10152.9339846 11470.7458984
 11101.8820312 12345.2201174 10840.488086   9790.9861326  8439.913867
 10950.152344   8755.9878904  9698.25      11099.090039   8352.9999998
 11339.1718752 10530.6019532  7919.6379884  9372.478125   9966.0740234
 10498.8201174 11702.7019532 10639.4140626 10596.8521482  9982.458008
 12472.2201174 10296.1259764 10188.1439452 12193.2640624 12659.5960938
  9156.0138674 12449.8980468 12025.6939456 11059.9599608  8390.991992
  9442.4759764 12025.6541018  8541.8619142  9968.5941406 12398.2601564
  8280.7301756 10197.2119144 11016.376172  12148.7720702  9374.6859374]","[11435.525  10164.143  11388.936  11427.979  12093.359  10154.821
 12496.135  10346.3125 10078.369  10068.55   10273.586  10349.729
 12041.666   8841.486  12494.511  11157.575  11613.898  10137.967
 11781.459  11153.756  11976.025  12205.341  11196.451  10282.273
 11860.903  12059.816  11854.277   8727.74   10796.185  10333.62
  9673.778  12611.625   9866.164   9431.609  10374.934  12601.827
 10148.128  12089.463  10520.589   9619.666  10748.236   8277.246
 11407.147  12635.128  11992.418  11069.003  12117.828  10955.299
  8625.894  12104.397  12036.187   9273.955  11151.78    8003.2734
  8455.904  12747.384  10215.28   10445.955  10108.694  11140.506
  8478.517  12085.361  11860.472   8742.399  11207.62   12583.846
 10195.066   8657.682   9804.084  10330.005  10623.101   7803.591
 11387.61    9007.839  11110.545  12077.241  10148.987  11263.762
  9784.35   10407.11   10817.094  10839.619  12101.414  12127.016
  9592.487  10820.443   8448.653   9861.446   8495.854   8368.741
 11591.106  12448.382   8573.72   10124.111   8316.794  10439.918
 10373.651  12342.96   10104.577  11506.127  11046.183  12328.745
 10825.041   9756.477   8518.823  10985.379   8780.488   9720.346
 11025.814   8402.006  11264.413  10534.855   7952.72    9333.052
  9917.727  10526.917  11746.28   10647.916  10621.63    9994.629
 12456.155  10304.449  10191.561  12170.728  12667.937   9129.161
 12376.68   12043.001  11039.557   8416.189   9507.809  12026.1045
  8608.251  10006.566  12416.376   8272.078  10195.224  11017.788
 12041.698   9384.101 ]"
