Period,MSE,RMSE,MAE,R²,MAPE,Direction Accuracy,MaxAPE,True,Predicted
"('2014-01-01', '2015-12-31')",3237.8133794834857,56.90178713787016,49.811857015730446,0.9910254879449749,0.2875058745376091,0.9772727272727273,0.67631850444123,"[17644.4695312 16566.7662108 16961.3058594 16310.758008  16992.1179688
 18076.3394532 17779.7179688 17851.35625   16255.1302732 17732.65
 17453.7523438 17076.091797  17715.1800782 16216.0197266 17937.8214842
 17537.5320312 16187.5638672 17030.046094  17066.2578128 16314.9539064
 16227.231836  18213.901953  16801.2097656 17680.6679686 16612.751953
 18009.6441406 17809.4480468 17469.3457032 17379.1777344 17132.8300782
 17792.9343752 17065.778125  16546.4439452 17053.6664064 18027.245703
 18284.2945312 17034.9839846 17526.154297  17480.7101564 17998.1039064
 16979.9539064 17859.4621092 17921.9601562 17435.9199218 17696.855469
 17045.4261716 17065.5199222 16592.6003906 17883.9640626 17929.2140626
 17768.3000002 16865.3503906 16213.9898438 17052.2558592 16411.9134764
 17642.6382812 16930.0523438 16336.3640624 16465.5740236 18151.7382812
 17811.0921876 16838.6640626 16494.8498048 17601.5796876 17954.0421874
 17650.9277344 17568.3140626 17072.9480468 16327.3078124 16516.8339844
 17621.3539064 17622.7742186 17981.5558594 16666.171875  17844.9921874
 17440.4300782 17080.1878908 17926.8519534 17809.2101562 18239.3124998
 16497.0556642 16751.3558594 16499.2117188 17564.2597656 16955.6343748
 16460.7457032 16872.9320314 16856.2621094 16543.7039064]","[17525.137 16559.45  16889.646 16322.619 16925.047 18027.992 17713.984
 17776.027 16257.132 17636.742 17491.102 17018.783 17667.625 16243.052
 17872.22  17495.807 16128.579 16972.146 17063.027 16282.379 16273.672
 18113.604 16720.967 17666.312 16559.838 17910.62  17733.19  17409.71
 17318.863 17086.74  17710.53  17023.486 16490.602 16955.88  18022.81
 18243.818 17060.78  17565.352 17522.682 17961.486 16938.203 17805.715
 17887.164 17365.225 17665.795 17001.79  17047.22  16589.74  17803.906
 17834.248 17804.564 16858.246 16192.22  17087.146 16340.567 17579.928
 16854.98  16262.011 16447.395 18091.328 17734.129 16757.916 16413.896
 17540.549 17864.29  17623.658 17511.959 17066.346 16247.643 16525.625
 17618.625 17565.252 17943.004 16639.326 17770.188 17378.621 17038.332
 17836.139 17753.576 18216.693 16450.998 16690.986 16483.955 17479.25
 16920.729 16454.484 16810.42  16828.402 16520.082]"
